timestamp,whisker
1786773494.9570277,508
1786773494.9752932,510
1786773494.994721,509
1786773495.0155158,509
1786773495.036275,509
1786773495.0556226,510
1786773495.0760906,510
1786773495.0964296,509
1786773495.1172311,509
1786773495.1313045,510
1786773495.157332,508
1786773495.1736739,509
1786773495.196724,508
1786773495.2151065,509
1786773495.237243,509
1786773495.2568867,509
1786773495.277296,508
1786773495.2967637,508
1786773495.3171256,508
1786773495.3333719,507
1786773495.3536777,509
1786773495.377018,510
1786773495.397284,509
1786773495.4165204,509
1786773495.4366035,510
1786773495.4574022,509
1786773495.4773228,511
1786773495.4974802,508
1786773495.5165083,509
1786773495.5368078,509
1786773495.5576284,509
1786773495.5768616,509
1786773495.596984,508
1786773495.6118362,508
1786773495.6346037,510
1786773495.6563287,509
1786773495.677192,510
1786773495.6976671,509
1786773495.7150285,511
1786773495.7372785,511
1786773495.7568371,508
1786773495.7777457,509
1786773495.797555,509
1786773495.8178647,508
1786773495.8344088,508
1786773495.8569088,509
1786773495.8750284,509
1786773495.8978534,509
1786773495.9166098,509
1786773495.9374247,510
1786773495.9576619,510
1786773495.97207,509
1786773495.9979382,509
1786773496.0138502,509
1786773496.037694,509
1786773496.0576882,509
1786773496.0772316,510
1786773496.0975225,508
1786773496.117991,508
1786773496.1378064,509
1786773496.155214,509
1786773496.1756003,510
1786773496.194676,509
1786773496.2152998,509
1786773496.2360272,509
1786773496.257332,509
1786773496.278135,509
1786773496.2975256,509
1786773496.318406,508
1786773496.3352234,509
1786773496.357345,509
1786773496.3782237,508
1786773496.3958356,509
1786773496.4167461,509
1786773496.4374723,508
1786773496.4582796,508
1786773496.4780688,510
1786773496.4948816,509
1786773496.5138447,509
1786773496.5348217,509
1786773496.5554588,509
1786773496.5762475,508
1786773496.5971372,510
1786773496.6182644,508
1786773496.638718,508
1786773496.657102,507
1786773496.6737628,507
1786773496.6985123,507
1786773496.717965,510
1786773496.7359476,510
1786773496.75708,508
1786773496.7779264,509
1786773496.7984571,510
1786773496.818314,510
1786773496.83339,508
1786773496.858293,508
1786773496.8746738,508
1786773496.895636,508
1786773496.9187694,508
1786773496.9371505,509
1786773496.9580138,511
1786773496.9788105,508
1786773496.9988549,509
1786773497.0188026,510
1786773497.0371835,508
1786773497.0589104,507
1786773497.0760515,509
1786773497.0988982,512
1786773497.117695,509
1786773497.138458,510
1786773497.1589031,511
1786773497.173222,509
1786773497.1989708,509
1786773497.2165482,509
1786773497.2389965,508
1786773497.2589417,509
1786773497.2788084,509
1786773497.2977533,508
1786773497.3191214,508
1786773497.3388178,509
1786773497.3590991,509
1786773497.3769166,510
1786773497.3974833,509
1786773497.417349,509
1786773497.4393575,510
1786773497.450428,510
1786773497.4791558,510
1786773497.4984133,510
1786773497.519264,508
1786773497.5342984,509
1786773497.5546682,509
1786773497.579366,509
1786773497.5967581,509
1786773497.6184778,511
1786773497.6394227,509
1786773497.6524796,508
1786773497.6792784,509
1786773497.6992605,508
1786773497.7170174,507
1786773497.7395098,510
1786773497.7568033,509
1786773497.776442,509
1786773497.7981446,509
1786773497.8184917,509
1786773497.8395932,509
1786773497.857903,509
1786773497.8795726,510
1786773497.8974516,509
1786773497.9190571,509
1786773497.9396963,508
1786773497.9597166,509
1786773497.9786437,509
1786773497.999524,508
1786773498.0194638,509
1786773498.033675,508
1786773498.0597367,508
1786773498.0770855,508
1786773498.099847,509
1786773498.1175117,509
1786773498.138381,508
1786773498.1595628,508
1786773498.1791322,506
1786773498.1998644,508
1786773498.2196543,509
1786773498.2354753,509
1786773498.259982,510
1786773498.280008,510
1786773498.2996633,511
1786773498.3193393,508
1786773498.3399456,509
1786773498.3596787,508
1786773498.379711,509
1786773498.3998184,509
1786773498.4199936,508
1786773498.436987,509
1786773498.4600422,509
1786773498.4784906,509
1786773498.4998372,508
1786773498.520119,509
1786773498.540115,509
1786773498.5593455,509
1786773498.5762541,508
1786773498.5997732,510
1786773498.6174314,510
1786773498.6402597,509
1786773498.659102,509
1786773498.679929,512
1786773498.6996717,509
1786773498.720341,509
1786773498.7354407,509
1786773498.760443,510
1786773498.7771246,509
1786773498.7997932,509
1786773498.8187265,509
1786773498.8398366,511
1786773498.8604567,509
1786773498.8804753,509
1786773498.9005733,509
1786773498.9205472,509
1786773498.936736,508
1786773498.9605033,509
1786773498.9784584,509
1786773499.0004182,509
1786773499.0204883,509
1786773499.0398602,509
1786773499.0607252,509
1786773499.0756586,508
1786773499.1003397,508
1786773499.1173816,509
1786773499.1404624,509
1786773499.158994,510
1786773499.179728,509
1786773499.2007983,508
1786773499.2205245,508
1786773499.2402763,509
1786773499.2561688,508
1786773499.2809,508
1786773499.3009999,508
1786773499.3209393,508
1786773499.3395095,508
1786773499.360232,508
1786773499.3806002,510
1786773499.401065,509
1786773499.4185436,508
1786773499.4378712,509
1786773499.457344,509
1786773499.477821,510
1786773499.501051,509
1786773499.519055,510
1786773499.5403633,509
1786773499.5608003,509
1786773499.5808415,510
1786773499.6011379,509
1786773499.6212113,509
1786773499.639707,509
1786773499.6612115,508
1786773499.6798067,509
1786773499.7011704,508
1786773499.720705,509
1786773499.7413044,509
1786773499.7611787,509
1786773499.7769547,510
1786773499.8012347,509
1786773499.8214545,508
1786773499.8394175,509
1786773499.8608255,510
1786773499.8813727,509
1786773499.901026,509
1786773499.9158115,509
1786773499.935991,509
1786773499.9615698,509
1786773499.9803565,509
1786773500.0013876,509
1786773500.0200348,509
1786773500.04075,509
1786773500.061006,508
1786773500.0814261,509
1786773500.1017504,509
1786773500.117105,510
1786773500.141765,509
1786773500.158863,509
1786773500.1818552,509
1786773500.2005367,508
1786773500.2214596,509
1786773500.2417521,509
1786773500.256165,508
1786773500.281863,509
1786773500.297714,509
1786773500.3218503,509
1786773500.3394847,510
1786773500.3597596,509
1786773500.381155,508
1786773500.401963,509
1786773500.41579,508
1786773500.4420164,510
1786773500.4574842,509
1786773500.4820776,509
1786773500.5014505,508
1786773500.5214274,510
1786773500.5408542,509
1786773500.5615819,509
1786773500.5815551,510
1786773500.6012316,509
1786773500.6171184,510
1786773500.6422622,510
1786773500.6598055,509
1786773500.6821418,509
1786773500.7005327,509
1786773500.721341,509
1786773500.7416096,509
1786773500.7620406,509
1786773500.7766824,509
1786773500.8023975,509
1786773500.8110347,508
1786773500.8385015,509
1786773500.8613384,508
1786773500.8824236,508
1786773500.9001307,509
1786773500.9224267,509
1786773500.929711,509
1786773500.962449,510
1786773500.9710286,509
1786773501.0010314,510
1786773501.0197382,508
1786773501.0404608,509
1786773501.062375,509
1786773501.082064,509
1786773501.1023376,510
1786773501.1178255,510
1786773501.1424255,508
1786773501.158718,509
1786773501.1827059,510
1786773501.2026596,509
1786773501.2226872,508
1786773501.2421005,508
1786773501.2627664,509
1786773501.282594,509
1786773501.302006,507
1786773501.3190486,510
1786773501.342855,508
1786773501.3600085,507
1786773501.3821058,509
1786773501.4029877,508
1786773501.42253,509
1786773501.442542,508
1786773501.4629335,509
1786773501.4779577,509
1786773501.5029242,510
1786773501.520501,509
1786773501.543061,509
1786773501.5613997,510
1786773501.5822778,510
1786773501.60291,509
1786773501.6168246,510
1786773501.643036,509
1786773501.6587286,510
1786773501.6831505,509
1786773501.70288,509
1786773501.723084,508
1786773501.741977,509
1786773501.762756,508
1786773501.7829628,508
1786773501.7975,508
1786773501.8232005,510
1786773501.8426468,508
1786773501.8626792,509
1786773501.880756,508
1786773501.9034317,509
1786773501.922425,509
1786773501.9424536,508
1786773501.9630075,509
1786773501.9778776,508
1786773502.0033975,508
1786773502.0224416,509
1786773502.0434358,509
1786773502.061277,509
1786773502.0834692,510
1786773502.103058,510
1786773502.1229644,509
1786773502.1436038,509
1786773502.160825,509
1786773502.1836276,509
1786773502.2001636,511
1786773502.2236776,509
1786773502.2435813,496
1786773502.2633612,509
1786773502.2834353,509
1786773502.303485,509
1786773502.3178754,509
1786773502.3385415,510
1786773502.3638132,509
1786773502.3806374,509
1786773502.4038339,513
1786773502.4223049,511
1786773502.4431694,508
1786773502.4635823,508
1786773502.4836655,509
1786773502.4986362,506
1786773502.5230353,509
1786773502.543359,507
1786773502.560996,510
1786773502.5837681,508
1786773502.6026468,509
1786773502.623172,509
1786773502.6436145,509
1786773502.6587112,508
1786773502.6840727,510
1786773502.699861,510
1786773502.7239044,509
1786773502.7416987,509
1786773502.7619374,509
1786773502.7834234,510
1786773502.803692,509
1786773502.8241856,509
1786773502.8441653,509
1786773502.862563,509
1786773502.8822324,509
1786773502.900663,509
1786773502.9241905,508
1786773502.9431717,508
1786773502.963897,509
1786773502.9839134,508
1786773503.004292,508
1786773503.0243325,509
1786773503.044264,508
1786773503.0609572,508
1786773503.0840385,508
1786773503.103289,509
1786773503.1234326,509
1786773503.14435,508
1786773503.1642537,508
1786773503.184345,509
1786773503.1998796,509
1786773503.224474,508
1786773503.2415447,509
1786773503.264082,509
1786773503.28325,510
1786773503.3038943,510
1786773503.3240638,510
1786773503.344681,509
1786773503.3595567,510
1786773503.3847265,509
1786773503.4012148,509
1786773503.4246752,509
1786773503.442988,509
1786773503.4632347,509
1786773503.4847438,507
1786773503.5046456,509
1786773503.524757,509
1786773503.5443869,507
1786773503.5644293,508
1786773503.5817935,507
1786773503.6049304,508
1786773503.6234655,509
1786773503.6443172,508
1786773503.6640174,507
1786773503.6796474,509
1786773503.7049282,509
1786773503.7250469,509
1786773503.745025,510
1786773503.7620196,510
1786773503.784607,514
1786773503.8040202,509
1786773503.8249927,509
1786773503.844914,510
1786773503.865062,511
1786773503.8838177,509
1786773503.9046416,509
1786773503.9250898,509
1786773503.944693,508
1786773503.9651356,508
1786773503.9845965,509
1786773504.0043473,508
1786773504.0238197,509
1786773504.0401685,509
1786773504.0652566,507
1786773504.0840664,508
1786773504.1053772,509
1786773504.1253977,507
1786773504.1443167,510
1786773504.1648734,508
1786773504.184763,509
1786773504.2052743,509
1786773504.2204072,508
1786773504.2411633,509
1786773504.2616959,511
1786773504.2855127,509
1786773504.305646,509
1786773504.3201594,509
1786773504.3448782,509
1786773504.3526661,508
1786773504.3855374,509
1786773504.3943274,509
1786773504.4257798,510
1786773504.4427547,510
1786773504.465516,509
1786773504.4843915,511
1786773504.505198,509
1786773504.5246823,509
1786773504.5399938,509
1786773504.5656936,509
1786773504.5850265,509
1786773504.6020665,509
1786773504.6258447,509
1786773504.6440387,509
1786773504.665014,508
1786773504.685752,509
1786773504.705761,509
1786773504.725813,507
1786773504.7413242,509
1786773504.7651227,508
1786773504.7830477,509
1786773504.8050747,509
1786773504.8245928,508
1786773504.8453338,509
1786773504.8655636,509
1786773504.886102,508
1786773504.9059966,511
1786773504.9260628,507
1786773504.9458444,509
1786773504.9633718,509
1786773504.9854913,510
1786773505.0049818,510
1786773505.0256534,510
1786773505.0458121,509
1786773505.0657518,509
1786773505.0816715,510
1786773505.1057587,509
1786773505.1262667,510
1786773505.1460273,509
1786773505.16497,509
1786773505.1856325,509
1786773505.2056775,509
1786773505.2261145,509
1786773505.2445574,509
1786773505.2620056,507
1786773505.282975,508
1786773505.3060975,509
1786773505.3260734,509
1786773505.3454742,509
1786773505.3659563,507
1786773505.3862004,509
1786773505.4064417,508
1786773505.426502,506
1786773505.4465826,508
1786773505.4656951,508
1786773505.4866414,508
