timestamp,headingDeg,encoderCount
1786865701.5726714,0.22,-40496
1786865701.5938551,0.22,-40518
1786865701.6113355,0.22,-40540
1786865701.6337564,0.22,-40562
1786865701.6550932,0.23,-40584
1786865701.674178,0.23,-40606
1786865701.6941888,0.23,-40627
1786865701.7165468,0.23,-40649
1786865701.7359538,0.23,-40671
1786865701.7573223,0.23,-40693
1786865701.7779279,0.23,-40715
1786865701.7990375,0.23,-40736
1786865701.819679,0.23,-40757
1786865701.8403628,0.23,-40779
1786865701.8609085,0.23,-40801
1786865701.8783982,0.23,-40823
1786865701.901867,0.23,-40845
1786865701.91716,0.23,-40867
1786865701.937777,0.23,-40889
1786865701.961466,0.23,-40911
1786865701.9794474,0.23,-40933
1786865702.0025415,0.23,-40956
1786865702.0213046,0.23,-40978
1786865702.0442598,0.22,-41000
1786865702.0632215,0.23,-41022
1786865702.0856192,0.23,-41043
1786865702.1044443,0.23,-41065
1786865702.127316,0.23,-41087
1786865702.146564,0.23,-41109
1786865702.1669958,0.23,-41131
1786865702.1886487,0.23,-41153
1786865702.2090123,0.24,-41175
1786865702.2297559,0.24,-41198
1786865702.249741,0.24,-41220
1786865702.266405,0.24,-41242
1786865702.2908728,0.24,-41264
1786865702.3086684,0.24,-41286
1786865702.3323252,0.23,-41308
1786865702.3490531,0.24,-41330
1786865702.368466,0.23,-41352
1786865702.3894477,0.24,-41374
1786865702.4100356,0.23,-41396
1786865702.4343019,0.23,-41419
1786865702.4518168,0.23,-41441
1786865702.4719605,0.23,-41463
1786865702.4932845,0.23,-41485
1786865702.5136254,0.23,-41508
1786865702.53687,0.23,-41530
1786865702.5558076,0.23,-41553
1786865702.5766504,0.23,-41576
1786865702.5904768,0.23,-41598
1786865702.618245,0.23,-41620
1786865702.638195,0.23,-41641
1786865702.6599014,0.23,-41663
1786865702.6794827,0.23,-41685
1786865702.6997762,0.22,-41707
1786865702.721177,0.22,-41729
1786865702.7383249,0.22,-41751
1786865702.757101,0.22,-41773
1786865702.7819462,0.22,-41796
1786865702.799235,0.22,-41818
1786865702.822651,0.22,-41840
1786865702.8439178,0.22,-41863
1786865702.8607583,0.22,-41885
1786865702.882325,0.22,-41906
1786865702.903172,0.22,-41928
1786865702.9237385,0.22,-41949
1786865702.9456017,0.22,-41971
1786865702.9650466,0.22,-41993
1786865702.9863074,0.22,-42013
1786865703.0077333,0.22,-42035
1786865703.0278003,0.22,-42057
1786865703.0479453,0.23,-42079
1786865703.0694501,0.23,-42101
1786865703.0891094,0.23,-42123
1786865703.1099272,0.23,-42145
1786865703.13077,0.23,-42167
1786865703.1504211,0.23,-42189
1786865703.171516,0.24,-42212
1786865703.187742,0.24,-42234
1786865703.2124767,0.24,-42256
1786865703.2320724,0.24,-42278
1786865703.2510934,0.24,-42300
1786865703.273682,0.24,-42322
1786865703.291929,0.24,-42344
1786865703.3148398,0.24,-42367
1786865703.3354566,0.24,-42389
1786865703.3548362,0.24,-42412
1786865703.3752658,0.24,-42433
1786865703.396238,0.24,-42456
1786865703.4168239,0.24,-42478
1786865703.4376955,0.24,-42500
1786865703.458242,0.24,-42522
1786865703.4791496,0.24,-42544
1786865703.4996405,0.24,-42566
1786865703.5195217,0.24,-42587
1786865703.5404215,0.24,-42609
1786865703.5577934,0.24,-42632
1786865703.5763898,0.25,-42654
1786865703.6020365,0.25,-42675
1786865703.6180842,0.25,-42697
1786865703.638545,0.25,-42719
1786865703.6595793,0.25,-42741
1786865703.6801586,0.25,-42763
1786865703.7013278,0.26,-42785
1786865703.7248836,0.25,-42807
1786865703.7427912,0.25,-42829
1786865703.7659214,0.26,-42851
1786865703.7860534,0.25,-42873
1786865703.8042507,0.25,-42895
1786865703.826332,0.25,-42917
1786865703.8479917,0.25,-42939
1786865703.8679805,0.25,-42961
1786865703.8875656,0.25,-42983
1786865703.909145,0.25,-43006
1786865703.929718,0.25,-43028
1786865703.9474986,0.25,-43049
1786865703.970599,0.25,-43072
1786865703.985997,0.25,-43095
1786865704.0101998,0.25,-43116
1786865704.0277746,0.25,-43138
1786865704.0513852,0.25,-43161
1786865704.0729434,0.25,-43183
1786865704.092756,0.25,-43205
1786865704.1109686,0.25,-43227
1786865704.1338956,0.25,-43249
1786865704.1526859,0.26,-43271
1786865704.1755424,0.25,-43293
1786865704.1957068,0.26,-43315
1786865704.2138822,0.26,-43336
1786865704.2359507,0.26,-43358
1786865704.2564373,0.26,-43380
1786865704.2775972,0.26,-43402
1786865704.2972124,0.25,-43425
1786865704.3189032,0.26,-43448
1786865704.339325,0.25,-43470
1786865704.3560612,0.25,-43492
1786865704.380385,0.25,-43514
1786865704.3958523,0.25,-43537
1786865704.4164908,0.25,-43558
1786865704.437266,0.26,-43580
1786865704.4580607,0.26,-43602
1786865704.4786549,0.26,-43624
1786865704.4997802,0.26,-43647
1786865704.5234065,0.26,-43669
1786865704.543495,0.26,-43691
1786865704.5622764,0.26,-43713
1786865704.585171,0.26,-43735
1786865704.603778,0.26,-43757
1786865704.6248004,0.25,-43779
1786865704.6451607,0.25,-43802
1786865704.6664453,0.25,-43824
1786865704.6870944,0.25,-43846
1786865704.7079406,0.26,-43868
1786865704.7276866,0.25,-43890
1786865704.748905,0.25,-43912
1786865704.7657893,0.25,-43934
1786865704.7901578,0.26,-43956
1786865704.8083024,0.26,-43978
1786865704.826684,0.26,-43999
1786865704.8491824,0.26,-44021
1786865704.8677876,0.26,-44043
1786865704.891365,0.26,-44065
1786865704.909268,0.26,-44087
1786865704.9323533,0.26,-44109
1786865704.951018,0.26,-44132
1786865704.9715042,0.25,-44154
1786865704.9927359,0.25,-44176
1786865705.014569,0.25,-44198
1786865705.0340874,0.25,-44220
1786865705.0552611,0.25,-44242
1786865705.0757663,0.25,-44264
1786865705.096801,0.25,-44286
1786865705.1172035,0.25,-44308
1786865705.1346178,0.25,-44330
1786865705.1583557,0.26,-44352
1786865705.1791434,0.25,-44374
1786865705.199821,0.25,-44396
1786865705.2147338,0.25,-44418
1786865705.2358062,0.25,-44441
1786865705.2602284,0.25,-44462
1786865705.2775111,0.25,-44484
1786865705.302126,0.25,-44506
1786865705.3198593,0.25,-44528
1786865705.3396554,0.25,-44551
1786865705.3619397,0.26,-44573
1786865705.3836348,0.26,-44595
1786865705.4023857,0.26,-44617
1786865705.4246538,0.27,-44639
1786865705.44401,0.27,-44660
1786865705.4651358,0.27,-44683
1786865705.4860582,0.27,-44705
1786865705.5055287,0.27,-44727
1786865705.5267541,0.27,-44749
1786865705.5442913,0.27,-44771
1786865705.5679548,0.27,-44794
1786865705.5883617,0.27,-44816
1786865705.6062083,0.27,-44838
1786865705.6275024,0.27,-44860
1786865705.6448286,0.27,-44881
1786865705.6664157,0.27,-44903
1786865705.6905396,0.27,-44925
1786865705.7113745,0.27,-44947
1786865705.7316773,0.27,-44969
1786865705.7507184,0.28,-44991
1786865705.7729795,0.28,-45013
1786865705.7911837,0.28,-45035
1786865705.814154,0.28,-45057
1786865705.8342807,0.28,-45079
1786865705.8524559,0.27,-45101
1786865705.875524,0.27,-45124
