timestamp,headingDeg,encoderCount
1786866019.152031,0.37,-113558
1786866019.1738057,0.37,-113593
1786866019.194454,0.37,-113626
1786866019.2116888,0.36,-113660
1786866019.2346003,0.36,-113696
1786866019.253741,0.36,-113730
1786866019.273603,0.36,-113763
1786866019.292175,0.36,-113795
1786866019.3150342,0.37,-113827
1786866019.3338034,0.37,-113861
1786866019.3568125,0.37,-113895
1786866019.375295,0.36,-113929
1786866019.3983104,0.36,-113963
1786866019.4170945,0.36,-113997
1786866019.4401073,0.36,-114031
1786866019.458878,0.37,-114066
1786866019.479673,0.37,-114099
1786866019.500074,0.36,-114134
1786866019.521433,0.36,-114167
1786866019.542653,0.36,-114203
1786866019.5631456,0.36,-114237
1786866019.5835998,0.36,-114271
1786866019.6032917,0.37,-114306
1786866019.6242957,0.36,-114341
1786866019.6449342,0.36,-114376
1786866019.6607587,0.36,-114410
1786866019.685198,0.36,-114444
1786866019.7019646,0.36,-114477
1786866019.7265358,0.36,-114511
1786866019.7438998,0.36,-114546
1786866019.7662358,0.36,-114581
1786866019.787423,0.36,-114616
1786866019.8061128,0.36,-114651
1786866019.828899,0.36,-114684
1786866019.8495305,0.36,-114718
1786866019.8684375,0.36,-114751
1786866019.8889077,0.37,-114784
1786866019.9110937,0.37,-114817
1786866019.930076,0.37,-114851
1786866019.9517398,0.37,-114886
1786866019.9713008,0.37,-114920
1786866019.9889834,0.37,-114953
1786866020.0133765,0.37,-114986
1786866020.0309157,0.38,-115019
1786866020.0544693,0.38,-115051
1786866020.0699196,0.38,-115086
1786866020.0904841,0.38,-115118
1786866020.111926,0.38,-115152
1786866020.132419,0.38,-115186
1786866020.1559365,0.37,-115220
1786866020.1763406,0.38,-115255
1786866020.1942039,0.38,-115289
1786866020.2154577,0.38,-115324
1786866020.2355838,0.38,-115355
1786866020.2572203,0.38,-115388
1786866020.279896,0.39,-115422
1786866020.2993631,0.39,-115455
1786866020.3191447,0.39,-115489
1786866020.3406935,0.39,-115523
1786866020.3609169,0.39,-115557
1786866020.3820999,0.38,-115593
1786866020.40216,0.39,-115629
1786866020.419361,0.39,-115664
1786866020.4404056,0.39,-115700
1786866020.4636314,0.39,-115734
1786866020.4815483,0.39,-115767
1786866020.5000966,0.38,-115802
1786866020.5207775,0.38,-115836
1786866020.5418775,0.38,-115871
1786866020.5647125,0.38,-115905
1786866020.5867445,0.38,-115938
1786866020.607078,0.38,-115973
1786866020.627708,0.38,-116006
1786866020.6462286,0.38,-116043
1786866020.6685734,0.38,-116078
1786866020.6876485,0.38,-116113
1786866020.7099595,0.38,-116152
1786866020.730182,0.38,-116185
1786866020.7505913,0.38,-116219
1786866020.77073,0.38,-116253
1786866020.7906508,0.38,-116287
1786866020.806819,0.38,-116319
1786866020.8311179,0.38,-116352
1786866020.8501318,0.38,-116385
1786866020.8715208,0.38,-116419
1786866020.891505,0.38,-116453
1786866020.9139721,0.38,-116486
1786866020.9321504,0.37,-116520
1786866020.9524195,0.37,-116555
1786866020.9725869,0.37,-116590
1786866020.9942572,0.37,-116624
1786866021.0160437,0.37,-116659
1786866021.0369048,0.37,-116694
1786866021.0571427,0.37,-116727
1786866021.0763915,0.37,-116762
1786866021.0961783,0.37,-116795
1786866021.116866,0.37,-116829
1786866021.139767,0.37,-116863
1786866021.158514,0.37,-116899
1786866021.1811469,0.38,-116933
1786866021.2002804,0.38,-116966
1786866021.2193277,0.38,-117001
1786866021.241888,0.37,-117036
1786866021.2615888,0.38,-117071
1786866021.2835572,0.38,-117106
1786866021.3035605,0.38,-117140
1786866021.3221822,0.38,-117174
1786866021.3445024,0.38,-117207
1786866021.3634844,0.38,-117242
1786866021.3829029,0.37,-117277
1786866021.4015539,0.37,-117310
1786866021.424462,0.37,-117346
1786866021.4461417,0.37,-117380
1786866021.46551,0.37,-117414
1786866021.4861321,0.37,-117448
1786866021.5083869,0.37,-117482
1786866021.5282578,0.37,-117515
1786866021.5493248,0.36,-117552
1786866021.5694456,0.36,-117586
1786866021.5899503,0.37,-117621
1786866021.611119,0.37,-117653
1786866021.6313324,0.37,-117688
1786866021.6515155,0.37,-117722
1786866021.672404,0.37,-117754
1786866021.6902115,0.37,-117789
1786866021.7121787,0.37,-117824
1786866021.7317946,0.36,-117859
1786866021.74994,0.36,-117893
1786866021.7736247,0.36,-117927
1786866021.7916121,0.37,-117962
1786866021.8146453,0.37,-117999
1786866021.8361588,0.37,-118034
1786866021.856141,0.37,-118068
1786866021.874933,0.37,-118103
1786866021.8954678,0.36,-118137
1786866021.9164865,0.36,-118171
1786866021.936564,0.36,-118205
1786866021.9582403,0.36,-118239
1786866021.9799757,0.36,-118274
1786866021.9998856,0.36,-118308
1786866022.019529,0.36,-118343
1786866022.0411608,0.36,-118377
1786866022.0616422,0.37,-118412
1786866022.0791242,0.37,-118445
1786866022.0970106,0.37,-118479
1786866022.1215162,0.37,-118513
1786866022.1387634,0.36,-118547
1786866022.1616497,0.36,-118581
1786866022.181111,0.36,-118615
1786866022.2033682,0.37,-118650
1786866022.2221603,0.37,-118684
1786866022.2431157,0.37,-118718
1786866022.2662153,0.37,-118752
1786866022.2867613,0.37,-118786
1786866022.3054037,0.37,-118821
1786866022.3272033,0.37,-118855
1786866022.3469648,0.37,-118890
1786866022.3682272,0.37,-118925
1786866022.3890405,0.37,-118959
1786866022.4096053,0.37,-118992
1786866022.4296348,0.38,-119025
1786866022.4464314,0.38,-119059
1786866022.4708612,0.38,-119093
1786866022.48787,0.38,-119127
1786866022.5124862,0.39,-119160
1786866022.5277493,0.38,-119195
1786866022.550641,0.38,-119229
1786866022.5693471,0.39,-119263
1786866022.5925233,0.38,-119295
1786866022.6112144,0.38,-119327
1786866022.6352937,0.38,-119360
1786866022.6525464,0.39,-119394
1786866022.6721792,0.39,-119427
1786866022.6942353,0.38,-119460
1786866022.7138433,0.38,-119494
1786866022.736005,0.38,-119527
1786866022.756265,0.39,-119562
1786866022.7776933,0.39,-119596
1786866022.7979236,0.39,-119629
1786866022.819456,0.39,-119663
1786866022.8342283,0.39,-119697
1786866022.8596377,0.40,-119729
1786866022.8804607,0.39,-119763
1786866022.9013076,0.40,-119797
1786866022.917929,0.40,-119831
1786866022.9373164,0.39,-119866
1786866022.958841,0.39,-119900
1786866022.9791663,0.40,-119934
1786866023.0002055,0.40,-119970
1786866023.0243123,0.40,-120003
1786866023.0431192,0.40,-120037
1786866023.0615141,0.40,-120071
1786866023.0817633,0.40,-120105
1786866023.1038368,0.40,-120139
1786866023.1264465,0.40,-120173
1786866023.146055,0.41,-120209
1786866023.1678016,0.41,-120241
1786866023.1873255,0.40,-120275
1786866023.2081397,0.40,-120309
1786866023.2283154,0.40,-120343
1786866023.2496517,0.41,-120376
1786866023.2701113,0.41,-120410
1786866023.2866266,0.42,-120445
1786866023.311009,0.41,-120477
1786866023.328997,0.41,-120508
1786866023.351748,0.40,-120541
1786866023.369773,0.40,-120575
1786866023.3927252,0.40,-120609
1786866023.4096344,0.41,-120644
1786866023.4302557,0.41,-120680
1786866023.45357,0.40,-120716
1786866023.4718397,0.40,-120751
1786866023.49483,0.40,-120785
1786866023.5156796,0.40,-120819
1786866023.5365405,0.39,-120853
1786866023.5551515,0.39,-120888
1786866023.5769777,0.40,-120922
1786866023.5969985,0.40,-120955
1786866023.6177979,0.40,-120991
1786866023.6380236,0.40,-121025
1786866023.659311,0.40,-121061
1786866023.6789174,0.40,-121096
1786866023.6969051,0.40,-121129
1786866023.7198753,0.40,-121163
1786866023.7386448,0.39,-121197
1786866023.7565029,0.40,-121232
1786866023.7803361,0.40,-121266
1786866023.798075,0.40,-121299
1786866023.8192422,0.40,-121333
1786866023.8397434,0.40,-121366
1786866023.8636045,0.39,-121400
1786866023.881497,0.39,-121435
1786866023.9042945,0.40,-121469
1786866023.923177,0.40,-121504
1786866023.9460282,0.40,-121537
1786866023.9649386,0.40,-121570
1786866023.9857345,0.40,-121604
1786866024.0071537,0.41,-121639
1786866024.0273585,0.41,-121673
1786866024.0484717,0.41,-121705
1786866024.068938,0.41,-121739
1786866024.089196,0.42,-121771
1786866024.1093862,0.41,-121805
1786866024.1302478,0.41,-121838
1786866024.1481884,0.41,-121872
1786866024.1690521,0.41,-121906
1786866024.1892555,0.41,-121940
1786866024.2077644,0.40,-121974
1786866024.2281907,0.41,-122008
1786866024.2494738,0.41,-122042
1786866024.2730033,0.41,-122075
1786866024.2911768,0.41,-122109
1786866024.3142614,0.42,-122145
1786866024.3343847,0.41,-122179
1786866024.3558033,0.41,-122214
1786866024.374454,0.41,-122248
1786866024.3961048,0.41,-122283
1786866024.4162908,0.41,-122317
1786866024.4377503,0.41,-122352
1786866024.4576967,0.41,-122386
1786866024.4781697,0.41,-122420
1786866024.494532,0.42,-122453
1786866024.5181155,0.42,-122485
1786866024.5362577,0.42,-122519
1786866024.554991,0.42,-122552
1786866024.5745828,0.41,-122585
1786866024.5969613,0.42,-122616
1786866024.617482,0.42,-122649
1786866024.6403894,0.42,-122682
1786866024.6591365,0.42,-122717
1786866024.6823056,0.42,-122752
1786866024.7008402,0.42,-122788
1786866024.7236626,0.42,-122819
1786866024.7423768,0.42,-122852
1786866024.7628188,0.41,-122886
1786866024.7841036,0.41,-122918
1786866024.8060951,0.41,-122952
1786866024.8256795,0.41,-122986
1786866024.8465624,0.41,-123019
1786866024.8666108,0.41,-123053
1786866024.8882377,0.41,-123088
1786866024.9085665,0.41,-123121
1786866024.925051,0.42,-123153
1786866024.9491713,0.42,-123188
1786866024.9703226,0.41,-123222
1786866024.987481,0.41,-123255
1786866025.0090942,0.41,-123290
1786866025.0270746,0.41,-123324
1786866025.0507116,0.41,-123358
1786866025.0690117,0.42,-123392
1786866025.092443,0.42,-123426
1786866025.113215,0.42,-123459
1786866025.1334789,0.42,-123493
1786866025.1522381,0.41,-123528
1786866025.1749697,0.41,-123562
1786866025.1936963,0.41,-123596
1786866025.215745,0.42,-123629
1786866025.2357242,0.42,-123663
1786866025.2562735,0.42,-123695
1786866025.2773736,0.41,-123728
1786866025.2978988,0.41,-123761
1786866025.317466,0.42,-123793
1786866025.3383079,0.42,-123827
1786866025.3592143,0.42,-123861
1786866025.380065,0.42,-123893
1786866025.3954737,0.42,-123926
1786866025.4206758,0.42,-123960
1786866025.4372928,0.42,-123993
1786866025.4539223,0.43,-124027
1786866025.4800966,0.42,-124059
1786866025.5019925,0.42,-124094
1786866025.520797,0.42,-124128
1786866025.5414462,0.42,-124163
1786866025.562145,0.42,-124197
1786866025.583627,0.42,-124231
1786866025.6037662,0.42,-124266
1786866025.622836,0.42,-124299
1786866025.6449888,0.42,-124334
1786866025.6653686,0.43,-124369
1786866025.6829798,0.43,-124404
1786866025.7076602,0.44,-124438
1786866025.72716,0.43,-124473
1786866025.7480366,0.42,-124510
1786866025.7651844,0.42,-124544
1786866025.7891393,0.42,-124577
1786866025.8085332,0.42,-124611
1786866025.829605,0.43,-124646
1786866025.8464358,0.43,-124682
1786866025.8704894,0.43,-124716
1786866025.8888779,0.43,-124753
1786866025.909028,0.42,-124787
1786866025.9303832,0.42,-124821
1786866025.9525437,0.42,-124855
1786866025.9712045,0.43,-124889
1786866025.991373,0.43,-124924
1786866026.0130017,0.43,-124957
1786866026.0348835,0.42,-124991
1786866026.054669,0.42,-125025
1786866026.0752368,0.43,-125059
1786866026.0962358,0.42,-125094
1786866026.116401,0.43,-125125
1786866026.1330764,0.42,-125159
1786866026.1580338,0.43,-125194
