timestamp,headingDeg,encoderCount
1786866493.6262832,0.01,-20631
1786866493.6471598,0.01,-20653
1786866493.6676471,0.01,-20676
1786866493.6881576,0.01,-20698
1786866493.7084086,0.01,-20720
1786866493.7288327,0.01,-20742
1786866493.7461934,0.01,-20764
1786866493.769917,0.01,-20783
1786866493.790119,0.01,-20808
1786866493.8106465,0.01,-20830
1786866493.831279,0.01,-20851
1786866493.8517404,0.00,-20872
1786866493.8720076,0.00,-20894
1786866493.8929362,0.00,-20916
1786866493.9133768,0.01,-20938
1786866493.933668,0.01,-20960
1786866493.9538193,0.01,-20981
1786866493.9743319,0.01,-21003
1786866493.9948452,0.01,-21025
1786866494.0152829,0.01,-21048
1786866494.0363727,0.00,-21070
1786866494.056287,0.00,-21092
1786866494.0771453,0.00,-21114
1786866494.0972419,0.00,-21136
1786866494.1180196,0.00,-21158
1786866494.1384754,0.00,-21180
1786866494.158735,0.00,-21202
1786866494.1793337,0.01,-21224
1786866494.200059,0.01,-21247
1786866494.2208843,0.01,-21268
1786866494.240938,0.00,-21288
1786866494.261526,0.00,-21311
1786866494.2819717,0.00,-21331
1786866494.3028696,0.00,-21353
1786866494.323249,-0.00,-21374
1786866494.34341,0.00,-21395
1786866494.3639758,-0.00,-21417
1786866494.3842034,-0.00,-21439
1786866494.4044714,-0.00,-21461
1786866494.4253817,-0.00,-21483
1786866494.4459865,-0.00,-21504
1786866494.4661515,-0.00,-21525
1786866494.4864147,-0.00,-21546
1786866494.5072873,-0.01,-21568
1786866494.5280569,-0.00,-21591
1786866494.5478625,-0.00,-21612
1786866494.568834,-0.00,-21634
1786866494.589443,-0.00,-21656
1786866494.609475,-0.01,-21677
1786866494.629958,-0.00,-21698
1786866494.6504872,-0.00,-21720
1786866494.6711469,-0.01,-21743
1786866494.691727,-0.01,-21765
1786866494.7123163,-0.01,-21786
1786866494.7329392,-0.01,-21809
1786866494.7533617,-0.01,-21830
1786866494.773587,-0.01,-21853
1786866494.7937727,-0.01,-21875
1786866494.8142486,-0.00,-21898
1786866494.8350677,-0.00,-21918
1786866494.8554466,-0.00,-21941
1786866494.8756962,-0.00,-21963
1786866494.8962948,0.00,-21985
1786866494.916538,-0.00,-22008
1786866494.9370525,-0.00,-22029
1786866494.957539,-0.01,-22052
1786866494.9782047,-0.00,-22074
1786866494.9986947,-0.00,-22097
1786866495.019066,-0.00,-22119
1786866495.0400612,-0.00,-22141
1786866495.0598757,-0.00,-22163
1786866495.0808418,-0.00,-22186
1786866495.1008878,-0.00,-22208
1786866495.1218133,0.00,-22229
1786866495.1416535,-0.00,-22251
1786866495.1630504,-0.00,-22274
1786866495.1826186,-0.00,-22297
1786866495.2031863,0.00,-22318
1786866495.2240887,0.00,-22341
1786866495.244475,0.00,-22362
1786866495.264982,0.00,-22386
1786866495.2853558,0.00,-22408
1786866495.3061147,0.01,-22431
1786866495.3265066,0.01,-22450
1786866495.346772,0.01,-22472
1786866495.367053,0.01,-22494
1786866495.388557,0.01,-22515
1786866495.4080386,0.01,-22537
1786866495.4289007,0.01,-22558
1786866495.4493499,0.01,-22580
1786866495.4697742,0.01,-22602
1786866495.4903378,0.01,-22625
1786866495.5109637,0.01,-22647
1786866495.5313852,0.01,-22669
1786866495.5520988,0.01,-22692
1786866495.5723126,0.01,-22714
1786866495.592395,0.01,-22735
1786866495.61332,0.01,-22757
1786866495.6335092,0.01,-22780
1786866495.6539247,0.01,-22802
1786866495.6745222,0.02,-22824
1786866495.6949742,0.02,-22848
1786866495.715073,0.02,-22870
1786866495.7361965,0.02,-22892
1786866495.7568202,0.02,-22914
1786866495.7772906,0.02,-22935
1786866495.798314,0.03,-22957
1786866495.8166838,0.02,-22979
1786866495.8388836,0.02,-23002
1786866495.85914,0.02,-23024
1786866495.8794043,0.02,-23046
1786866495.9002407,0.03,-23068
1786866495.9205487,0.02,-23090
1786866495.9410486,0.03,-23112
1786866495.961709,0.03,-23133
1786866495.9824588,0.02,-23155
1786866496.0023963,0.02,-23178
1786866496.0232863,0.02,-23200
1786866496.0428858,0.02,-23222
1786866496.0636673,0.03,-23244
1786866496.0842946,0.03,-23265
1786866496.104455,0.03,-23289
1786866496.125384,0.03,-23311
1786866496.1457837,0.03,-23333
1786866496.1659174,0.03,-23355
1786866496.1871247,0.03,-23377
1786866496.207051,0.03,-23399
1786866496.2276719,0.03,-23421
1786866496.2482708,0.03,-23443
1786866496.2686605,0.03,-23465
1786866496.288499,0.03,-23487
1786866496.308741,0.03,-23509
1786866496.3303964,0.03,-23531
1786866496.3509662,0.03,-23554
1786866496.3705337,0.03,-23576
1786866496.3921974,0.03,-23598
1786866496.4118938,0.04,-23619
1786866496.4323692,0.04,-23642
1786866496.4528904,0.04,-23664
1786866496.4733276,0.04,-23686
1786866496.4939756,0.04,-23708
1786866496.5141838,0.04,-23730
1786866496.5350573,0.04,-23753
1786866496.5554197,0.04,-23775
1786866496.5759072,0.04,-23797
1786866496.596092,0.04,-23819
1786866496.6165767,0.04,-23839
1786866496.637391,0.04,-23861
1786866496.6576412,0.03,-23883
1786866496.678165,0.04,-23905
1786866496.6987667,0.04,-23927
1786866496.7191522,0.04,-23950
1786866496.7400348,0.03,-23973
1786866496.7601252,0.04,-23995
1786866496.7812119,0.04,-24017
1786866496.8012118,0.04,-24039
1786866496.8219848,0.04,-24060
1786866496.8419633,0.04,-24083
1786866496.8626447,0.04,-24105
1786866496.8830833,0.03,-24127
1786866496.9036603,0.03,-24149
1786866496.923947,0.04,-24171
1786866496.944282,0.04,-24194
1786866496.9648268,0.04,-24217
1786866496.9850824,0.04,-24239
1786866497.005892,0.04,-24261
1786866497.0266259,0.04,-24283
1786866497.04681,0.04,-24305
1786866497.0675893,0.04,-24327
1786866497.0881236,0.04,-24349
1786866497.1080332,0.04,-24371
1786866497.1288164,0.04,-24393
1786866497.149382,0.04,-24415
1786866497.1699562,0.05,-24436
1786866497.1904097,0.05,-24459
1786866497.2112515,0.05,-24481
1786866497.2317255,0.05,-24503
1786866497.2518132,0.05,-24525
1786866497.2721517,0.05,-24547
1786866497.2925835,0.05,-24569
1786866497.312815,0.05,-24592
1786866497.333782,0.05,-24613
1786866497.354355,0.05,-24635
1786866497.374709,0.05,-24657
1786866497.3949223,0.06,-24679
1786866497.4155724,0.06,-24701
1786866497.4357135,0.06,-24723
1786866497.4556756,0.05,-24746
1786866497.4772148,0.06,-24768
1786866497.4979193,0.05,-24790
1786866497.5177143,0.05,-24812
1786866497.5385354,0.05,-24834
1786866497.5589862,0.05,-24856
1786866497.5793889,0.05,-24877
1786866497.6003456,0.06,-24901
1786866497.6205258,0.05,-24924
1786866497.6414936,0.05,-24945
1786866497.6612744,0.05,-24966
1786866497.6810973,0.05,-24988
1786866497.7025144,0.05,-25010
1786866497.7230651,0.05,-25032
1786866497.743487,0.05,-25054
1786866497.764155,0.05,-25077
1786866497.78452,0.05,-25099
1786866497.8046038,0.05,-25121
1786866497.825549,0.05,-25144
1786866497.8459892,0.05,-25165
1786866497.8651435,0.05,-25187
1786866497.8872676,0.05,-25209
1786866497.9068646,0.05,-25232
1786866497.9276838,0.05,-25254
1786866497.9479306,0.05,-25276
1786866497.9688144,0.05,-25298
1786866497.9884453,0.04,-25319
1786866498.0099869,0.04,-25341
1786866498.0303876,0.04,-25363
1786866498.051025,0.04,-25384
1786866498.070973,0.04,-25406
1786866498.091323,0.04,-25429
1786866498.1121037,0.04,-25451
1786866498.13243,0.04,-25473
1786866498.152808,0.04,-25495
1786866498.17056,0.04,-25517
1786866498.1940444,0.04,-25540
1786866498.2143292,0.05,-25562
1786866498.2346427,0.05,-25585
1786866498.2552207,0.05,-25607
1786866498.276064,0.04,-25630
1786866498.2967255,0.04,-25652
1786866498.3170874,0.04,-25674
1786866498.3372478,0.04,-25696
1786866498.357427,0.05,-25718
1786866498.3782604,0.05,-25739
1786866498.398863,0.05,-25760
1786866498.4189239,0.05,-25783
1786866498.4397438,0.06,-25804
1786866498.4599872,0.06,-25826
1786866498.4806566,0.05,-25848
1786866498.5012927,0.05,-25869
1786866498.5213153,0.05,-25891
1786866498.5417798,0.06,-25910
1786866498.5623293,0.06,-25932
1786866498.5828416,0.05,-25953
1786866498.6032848,0.05,-25976
1786866498.6240969,0.05,-25995
1786866498.6444945,0.05,-26017
1786866498.6651278,0.05,-26038
1786866498.6857257,0.05,-26060
1786866498.7058332,0.05,-26081
1786866498.7265956,0.05,-26102
1786866498.747019,0.05,-26124
1786866498.7666965,0.05,-26145
1786866498.7884967,0.04,-26166
1786866498.8083336,0.04,-26189
1786866498.828414,0.04,-26210
1786866498.8503065,0.04,-26231
1786866498.870443,0.04,-26253
1786866498.8909876,0.04,-26274
1786866498.910665,0.04,-26297
1786866498.93142,0.04,-26317
1786866498.9521453,0.04,-26338
1786866498.9719825,0.04,-26361
1786866498.9931502,0.04,-26382
1786866499.0133755,0.05,-26404
1786866499.0320904,0.05,-26425
1786866499.0540557,0.05,-26447
1786866499.0741756,0.05,-26469
1786866499.095627,0.05,-26492
1786866499.1158576,0.05,-26513
1786866499.1365373,0.05,-26535
1786866499.154902,0.05,-26557
1786866499.177252,0.05,-26579
1786866499.197093,0.05,-26601
1786866499.21831,0.05,-26622
1786866499.2386806,0.05,-26644
1786866499.25957,0.05,-26666
1786866499.2802515,0.05,-26688
1786866499.3001366,0.05,-26710
1786866499.3204384,0.05,-26732
1786866499.340618,0.04,-26756
1786866499.3615615,0.04,-26778
1786866499.3822505,0.04,-26802
1786866499.4025354,0.04,-26824
1786866499.4229195,0.04,-26844
1786866499.4438279,0.04,-26866
1786866499.4639232,0.04,-26888
1786866499.484464,0.04,-26910
1786866499.504591,0.04,-26931
1786866499.5252075,0.04,-26953
1786866499.5459218,0.04,-26974
1786866499.5663822,0.04,-26996
1786866499.5871668,0.04,-27018
1786866499.6075315,0.04,-27040
1786866499.6275618,0.05,-27061
1786866499.6484315,0.05,-27085
1786866499.6686418,0.05,-27108
1786866499.6892693,0.05,-27132
1786866499.709987,0.05,-27154
1786866499.7301505,0.06,-27176
1786866499.7503657,0.06,-27197
1786866499.7709494,0.06,-27220
1786866499.7914107,0.06,-27242
1786866499.8122442,0.06,-27264
1786866499.832463,0.06,-27286
1786866499.853101,0.06,-27307
1786866499.8734436,0.06,-27332
1786866499.893656,0.06,-27354
1786866499.9142363,0.07,-27375
1786866499.935093,0.07,-27397
1786866499.9553483,0.07,-27419
1786866499.9762402,0.07,-27441
1786866499.9964395,0.06,-27463
1786866500.016861,0.07,-27486
1786866500.0366976,0.07,-27509
1786866500.0575826,0.07,-27531
1786866500.0782166,0.07,-27553
1786866500.098848,0.07,-27574
1786866500.1189563,0.07,-27596
1786866500.139632,0.07,-27618
1786866500.1602848,0.07,-27641
1786866500.180876,0.06,-27662
1786866500.2015746,0.06,-27685
1786866500.220991,0.06,-27707
1786866500.241966,0.06,-27729
1786866500.2628179,0.06,-27752
1786866500.282721,0.06,-27774
1786866500.3033237,0.06,-27797
1786866500.3239925,0.06,-27818
1786866500.3442893,0.06,-27841
1786866500.3650851,0.06,-27863
1786866500.38546,0.06,-27884
1786866500.4058473,0.07,-27907
1786866500.4261672,0.07,-27929
1786866500.4469643,0.06,-27951
1786866500.4672146,0.07,-27973
1786866500.487818,0.07,-27995
1786866500.5079842,0.07,-28016
1786866500.52901,0.07,-28040
1786866500.5492804,0.07,-28062
1786866500.570035,0.07,-28085
1786866500.5899196,0.07,-28107
1786866500.6105878,0.07,-28129
1786866500.6308255,0.07,-28150
1786866500.6520894,0.07,-28172
1786866500.6723807,0.07,-28195
1786866500.6926527,0.07,-28215
1786866500.7133098,0.07,-28237
1786866500.7339387,0.07,-28259
1786866500.7538574,0.07,-28281
1786866500.7749274,0.07,-28303
1786866500.7949717,0.08,-28325
1786866500.815232,0.08,-28348
1786866500.8357625,0.08,-28370
1786866500.8563538,0.08,-28393
1786866500.8768346,0.08,-28417
1786866500.8977125,0.08,-28439
1786866500.9182005,0.08,-28461
1786866500.9381652,0.08,-28482
1786866500.9591026,0.08,-28505
1786866500.979488,0.08,-28529
1786866500.9999552,0.08,-28551
1786866501.0202188,0.08,-28573
1786866501.0410476,0.08,-28594
1786866501.0611472,0.08,-28616
1786866501.0814283,0.07,-28638
1786866501.1023753,0.07,-28660
1786866501.1229117,0.07,-28681
1786866501.1433518,0.07,-28703
1786866501.1639793,0.07,-28727
1786866501.1843436,0.07,-28749
1786866501.204228,0.07,-28771
1786866501.2250624,0.07,-28792
1786866501.2458422,0.07,-28814
1786866501.266085,0.07,-28837
1786866501.2866526,0.07,-28859
1786866501.307265,0.07,-28880
1786866501.3275175,0.07,-28902
1786866501.3482053,0.07,-28924
1786866501.3682961,0.07,-28946
1786866501.3887746,0.07,-28967
1786866501.4096453,0.07,-28989
1786866501.430266,0.07,-29012
1786866501.4506614,0.07,-29034
1786866501.4708912,0.07,-29056
1786866501.4914362,0.07,-29078
1786866501.5124042,0.07,-29100
1786866501.5325344,0.07,-29122
1786866501.5531461,0.07,-29143
1786866501.5738919,0.07,-29165
1786866501.594061,0.07,-29187
1786866501.6148214,0.06,-29209
1786866501.6348774,0.06,-29230
1786866501.6557155,0.06,-29251
1786866501.675812,0.06,-29273
1786866501.6964343,0.06,-29296
1786866501.7166574,0.06,-29318
1786866501.7373161,0.05,-29340
1786866501.757599,0.05,-29363
1786866501.7783325,0.05,-29384
1786866501.7986894,0.05,-29406
1786866501.8193564,0.05,-29429
1786866501.8395727,0.06,-29451
1786866501.859872,0.06,-29473
1786866501.8803573,0.06,-29495
1786866501.9008563,0.06,-29517
1786866501.9218538,0.06,-29539
1786866501.9419262,0.06,-29561
1786866501.9625401,0.06,-29583
1786866501.9831684,0.06,-29605
1786866502.0035434,0.06,-29627
1786866502.0236685,0.06,-29648
1786866502.0446498,0.06,-29669
1786866502.0656712,0.06,-29691
1786866502.08545,0.06,-29713
1786866502.1057582,0.06,-29735
1786866502.1268282,0.06,-29757
1786866502.1465955,0.06,-29779
1786866502.1674907,0.06,-29801
1786866502.187509,0.06,-29823
1786866502.2080371,0.06,-29845
1786866502.2286346,0.06,-29867
1786866502.2495596,0.06,-29889
1786866502.2701302,0.06,-29912
1786866502.2902055,0.06,-29933
1786866502.3111525,0.06,-29955
1786866502.3314593,0.06,-29977
1786866502.351428,0.06,-29999
1786866502.3710394,0.06,-30021
1786866502.39292,0.06,-30043
1786866502.4133897,0.06,-30065
1786866502.4336748,0.06,-30087
1786866502.454517,0.06,-30109
1786866502.4747782,0.06,-30130
1786866502.495276,0.06,-30152
1786866502.515623,0.07,-30174
1786866502.5364277,0.07,-30196
1786866502.5567439,0.07,-30218
1786866502.5771425,0.07,-30240
1786866502.5977185,0.07,-30262
1786866502.6180744,0.07,-30284
1786866502.6384158,0.07,-30307
1786866502.6588106,0.07,-30328
1786866502.679152,0.07,-30350
1786866502.6999855,0.07,-30372
1786866502.7209115,0.07,-30395
1786866502.7417188,0.06,-30417
1786866502.7616355,0.06,-30438
1786866502.7825065,0.06,-30460
1786866502.8024716,0.06,-30482
1786866502.8228211,0.06,-30505
1786866502.8430545,0.06,-30527
1786866502.8641422,0.06,-30549
1786866502.8844197,0.06,-30571
1786866502.9051387,0.06,-30593
1786866502.925549,0.06,-30615
1786866502.9456818,0.06,-30637
1786866502.9661129,0.06,-30659
1786866502.9866645,0.06,-30680
1786866503.007351,0.06,-30702
1786866503.0273385,0.06,-30724
1786866503.048105,0.06,-30746
1786866503.0684326,0.06,-30767
1786866503.0892956,0.06,-30787
1786866503.1094744,0.06,-30809
1786866503.1301415,0.06,-30830
1786866503.1507542,0.06,-30852
1786866503.1708786,0.06,-30874
1786866503.191803,0.06,-30895
1786866503.211958,0.06,-30917
1786866503.232449,0.06,-30939
1786866503.2530832,0.06,-30960
1786866503.2736042,0.06,-30982
1786866503.2940905,0.06,-31003
1786866503.3143296,0.06,-31024
1786866503.3348124,0.06,-31046
1786866503.3555052,0.06,-31068
1786866503.3758562,0.06,-31090
1786866503.3964558,0.06,-31112
1786866503.4169347,0.06,-31134
1786866503.4372282,0.06,-31156
1786866503.4580808,0.06,-31177
1786866503.4783962,0.06,-31199
1786866503.4987044,0.06,-31221
1786866503.519075,0.06,-31242
1786866503.5398192,0.06,-31264
1786866503.5602083,0.07,-31286
1786866503.5807705,0.07,-31308
1786866503.601284,0.07,-31330
1786866503.6214259,0.07,-31352
1786866503.6420357,0.07,-31374
1786866503.663074,0.07,-31396
1786866503.6832566,0.07,-31418
1786866503.7034655,0.07,-31440
1786866503.7241051,0.07,-31462
1786866503.7443013,0.07,-31484
1786866503.7652068,0.08,-31506
1786866503.7856054,0.08,-31528
1786866503.8060863,0.08,-31550
1786866503.826685,0.08,-31571
1786866503.8469973,0.08,-31593
1786866503.8673491,0.08,-31615
1786866503.887878,0.08,-31637
1786866503.9085922,0.08,-31658
1786866503.92885,0.08,-31680
1786866503.9492297,0.08,-31701
1786866503.9702222,0.08,-31722
1786866503.9906237,0.08,-31744
1786866504.0109148,0.08,-31766
1786866504.0309572,0.07,-31789
1786866504.0515695,0.08,-31811
1786866504.0722442,0.08,-31833
1786866504.0929143,0.08,-31856
1786866504.1132743,0.08,-31879
1786866504.1339402,0.08,-31901
1786866504.154301,0.08,-31923
1786866504.1745646,0.08,-31947
1786866504.1950898,0.08,-31969
1786866504.215758,0.08,-31991
1786866504.2365174,0.08,-32013
1786866504.2565243,0.08,-32035
1786866504.277074,0.08,-32057
1786866504.2972004,0.08,-32079
1786866504.318011,0.08,-32101
1786866504.3385034,0.08,-32123
1786866504.359168,0.08,-32145
1786866504.37968,0.08,-32166
1786866504.3996606,0.09,-32188
1786866504.4203525,0.09,-32210
1786866504.4409769,0.09,-32232
1786866504.4610474,0.09,-32254
1786866504.4816778,0.08,-32276
1786866504.5021563,0.08,-32297
1786866504.5229094,0.08,-32319
1786866504.5435648,0.08,-32341
1786866504.5641222,0.09,-32363
1786866504.5847013,0.08,-32385
1786866504.604697,0.08,-32407
1786866504.6254787,0.08,-32429
1786866504.645518,0.08,-32452
1786866504.6660538,0.08,-32473
1786866504.6865346,0.08,-32495
1786866504.706874,0.08,-32517
1786866504.727483,0.08,-32538
1786866504.7481105,0.08,-32560
1786866504.7687798,0.08,-32582
1786866504.789043,0.09,-32604
1786866504.8097847,0.09,-32626
1786866504.8300672,0.09,-32648
1786866504.8502753,0.09,-32670
1786866504.8710012,0.09,-32692
1786866504.891263,0.09,-32714
1786866504.9123416,0.09,-32736
1786866504.932228,0.09,-32758
1786866504.95295,0.09,-32780
1786866504.973076,0.09,-32802
1786866504.9937978,0.09,-32823
1786866505.0145743,0.09,-32846
1786866505.0348544,0.09,-32870
1786866505.0551348,0.09,-32892
1786866505.0756106,0.09,-32914
1786866505.0964925,0.09,-32936
1786866505.1168597,0.09,-32958
1786866505.137155,0.09,-32980
1786866505.1580908,0.09,-33002
1786866505.1781015,0.09,-33024
1786866505.1987398,0.09,-33046
1786866505.2195103,0.09,-33068
1786866505.2399938,0.09,-33090
1786866505.2606006,0.09,-33111
1786866505.2808962,0.09,-33133
1786866505.3008854,0.09,-33155
1786866505.321525,0.09,-33177
1786866505.3419483,0.09,-33199
1786866505.362549,0.09,-33220
1786866505.3831356,0.09,-33242
1786866505.4037569,0.09,-33264
1786866505.423813,0.09,-33287
1786866505.4445794,0.09,-33309
1786866505.4652805,0.09,-33331
1786866505.4854624,0.09,-33353
1786866505.5056965,0.09,-33375
1786866505.5261486,0.09,-33397
1786866505.543854,0.09,-33419
1786866505.5674636,0.09,-33441
1786866505.5880039,0.09,-33463
1786866505.6013107,0.09,-33484
1786866505.6259105,0.09,-33506
1786866505.6490982,0.09,-33528
1786866505.6690357,0.09,-33551
1786866505.6883914,0.09,-33573
1786866505.7106042,0.09,-33595
1786866505.731019,0.09,-33617
1786866505.7477984,0.09,-33639
1786866505.7717679,0.09,-33661
1786866505.7928455,0.09,-33683
1786866505.80881,0.09,-33705
1786866505.8320694,0.09,-33727
1786866505.8508563,0.09,-33749
1786866505.8703601,0.09,-33771
1786866505.8938143,0.10,-33793
1786866505.9120831,0.10,-33815
1786866505.9334624,0.09,-33837
1786866505.9554067,0.09,-33860
1786866505.9742787,0.09,-33882
1786866505.9971187,0.09,-33905
1786866506.0183265,0.10,-33927
1786866506.0386565,0.10,-33949
1786866506.059204,0.10,-33971
1786866506.0785894,0.10,-33993
1786866506.0987964,0.10,-34015
1786866506.1201782,0.10,-34037
1786866506.140459,0.10,-34059
1786866506.1604686,0.10,-34081
1786866506.1813836,0.10,-34104
1786866506.2014759,0.10,-34126
1786866506.2230892,0.10,-34148
1786866506.2391906,0.10,-34171
1786866506.258941,0.10,-34193
1786866506.2801344,0.10,-34215
1786866506.3023133,0.10,-34237
1786866506.322784,0.10,-34259
1786866506.343837,0.10,-34283
1786866506.3634555,0.10,-34305
1786866506.383864,0.10,-34327
1786866506.403528,0.10,-34349
1786866506.423015,0.10,-34371
1786866506.4462504,0.10,-34393
1786866506.4682088,0.10,-34415
1786866506.4882603,0.10,-34437
1786866506.5020323,0.11,-34460
1786866506.5298455,0.11,-34447
1786866506.5501125,0.11,-34422
1786866506.5700748,0.11,-34398
1786866506.5919971,0.12,-34406
1786866506.6117604,0.12,-34427
1786866506.6326258,0.11,-34449
1786866506.653462,0.12,-34471
1786866506.6730917,0.11,-34494
1786866506.6921592,0.11,-34516
1786866506.7144084,0.11,-34538
1786866506.7352977,0.11,-34561
1786866506.7511845,0.11,-34583
1786866506.776122,0.11,-34605
1786866506.7964954,0.11,-34627
1786866506.8171735,0.10,-34649
1786866506.8354998,0.10,-34672
1786866506.8559554,0.10,-34694
1786866506.8779016,0.10,-34716
1786866506.899192,0.10,-34738
1786866506.9179888,0.10,-34760
1786866506.9382553,0.10,-34782
1786866506.960478,0.10,-34805
1786866506.9808795,0.10,-34827
1786866507.001165,0.10,-34850
1786866507.0213702,0.10,-34872
1786866507.0423121,0.10,-34894
1786866507.0628629,0.10,-34916
1786866507.0831854,0.09,-34938
1786866507.1034257,0.10,-34961
1786866507.12389,0.10,-34983
1786866507.1450877,0.10,-35005
1786866507.1650689,0.09,-35027
1786866507.1854992,0.09,-35049
1786866507.2060807,0.09,-35066
1786866507.2267008,0.09,-35035
1786866507.245078,0.09,-35003
1786866507.2657561,0.09,-34969
1786866507.2880945,0.09,-34954
1786866507.3072803,0.09,-34967
1786866507.3269522,0.09,-35003
1786866507.349159,0.09,-35037
1786866507.3700926,0.09,-35095
1786866507.3901594,0.08,-35152
1786866507.410834,0.08,-35199
1786866507.4310675,0.08,-35251
1786866507.4525328,0.08,-35307
1786866507.472134,0.09,-35371
1786866507.49245,0.09,-35444
1786866507.5129535,0.09,-35502
1786866507.533973,0.09,-35561
1786866507.5542662,0.08,-35642
1786866507.5744972,0.09,-35699
1786866507.5954514,0.08,-35769
1786866507.6155992,0.08,-35827
1786866507.6361594,0.08,-35883
1786866507.656488,0.08,-35921
1786866507.6776326,0.08,-35926
1786866507.6973832,0.08,-35977
1786866507.718568,0.08,-36033
1786866507.7387185,0.08,-36109
1786866507.7594888,0.08,-36171
1786866507.7795627,0.08,-36262
1786866507.8001127,0.08,-36324
1786866507.820405,0.09,-36385
1786866507.8407652,0.09,-36438
1786866507.8620868,0.09,-36496
1786866507.8802927,0.09,-36556
1786866507.9001372,0.09,-36600
1786866507.9194145,0.09,-36670
1786866507.943342,0.09,-36724
1786866507.9601188,0.09,-36779
1786866507.9842598,0.08,-36846
1786866508.001775,0.09,-36904
1786866508.0252035,0.09,-36960
1786866508.0454943,0.09,-37040
1786866508.0655234,0.10,-37097
1786866508.0853126,0.10,-37157
1786866508.1073039,0.10,-37223
1786866508.1268988,0.10,-37291
1786866508.1475217,0.10,-37358
1786866508.1614692,0.10,-37405
1786866508.1881876,0.10,-37481
1786866508.209162,0.10,-37533
1786866508.2302904,0.10,-37586
1786866508.2503967,0.10,-37631
1786866508.269961,0.10,-37692
1786866508.2865932,0.10,-37746
1786866508.3105142,0.10,-37803
1786866508.3281987,0.10,-37847
1786866508.3490958,0.10,-37900
1786866508.3704963,0.10,-37948
1786866508.39061,0.10,-38015
1786866508.41415,0.10,-38075
1786866508.4323146,0.10,-38125
1786866508.455144,0.10,-38177
1786866508.4684079,0.10,-38231
