timestamp,headingDeg,encCountR,encCountL,wL,wF,wR
1789541727.659843,6.54,-1,0,2631,2882,2334
1789541727.680516,6.54,-1,0,2633,2883,2334
1789541727.7014184,6.55,-1,0,2631,2882,2335
1789541727.7263036,6.56,-1,0,2632,2883,2335
1789541727.743219,6.56,-1,0,2631,2882,2335
1789541727.7674105,6.57,-1,0,2628,2884,2335
1789541727.7851622,6.58,-1,0,2633,2882,2334
1789541727.8084965,6.58,-1,0,2630,2882,2335
1789541727.8266976,6.59,-1,0,2632,2883,2335
1789541727.8491275,6.60,-1,0,2633,2882,2335
1789541727.868345,6.61,-1,0,2632,2883,2335
1789541727.88906,6.62,-1,0,2631,2881,2334
1789541727.911403,6.61,-1,0,2632,2883,2334
1789541727.9306247,6.62,-1,0,2631,2883,2335
1789541727.951411,6.63,-1,0,2631,2883,2335
1789541727.9724264,6.63,-1,0,2632,2882,2334
1789541727.9930136,6.60,-1,0,2632,2883,2333
1789541728.0140064,6.60,-1,0,2632,2883,2333
1789541728.0347705,6.61,-1,0,2633,2883,2333
1789541728.0487952,6.62,-1,0,2632,2882,2332
1789541728.0753677,6.63,-1,0,2632,2883,2336
1789541728.0964034,6.64,-1,0,2632,2883,2334
1789541728.1171196,6.65,-1,0,2632,2882,2335
1789541728.1321833,6.66,-1,0,2632,2882,2335
1789541728.1528208,6.67,-1,0,2636,2881,2334
1789541728.1736665,6.70,-1,0,2633,2882,2336
1789541728.1988714,6.71,-1,0,2635,2883,2335
1789541728.215332,6.73,-1,0,2631,2882,2335
1789541728.2398758,6.74,-1,0,2631,2882,2335
1789541728.2594268,6.75,-1,0,2632,2880,2335
1789541728.2779725,6.77,-1,0,2632,2883,2335
1789541728.3015854,6.79,-1,0,2632,2881,2335
1789541728.3194547,6.80,-1,0,2633,2882,2333
1789541728.3426704,6.81,-1,0,2630,2881,2334
1789541728.3615358,6.84,-1,0,2632,2883,2333
1789541728.382006,6.87,-1,0,2633,2882,2334
1789541728.402608,6.90,-1,0,2635,2883,2335
1789541728.4236455,6.93,-1,0,2632,2883,2335
1789541728.444511,6.95,-1,0,2632,2880,2335
1789541728.4653356,6.97,-1,0,2633,2881,2333
1789541728.4865243,6.98,-1,0,2632,2881,2334
1789541728.5063174,6.98,-1,0,2632,2883,2335
1789541728.5269394,7.00,-1,0,2631,2884,2333
1789541728.5483568,7.01,-1,0,2633,2881,2334
1789541728.5685742,7.03,-1,0,2632,2885,2335
1789541728.5893734,7.04,-1,0,2632,2883,2333
1789541728.6100996,7.05,-1,0,2631,2883,2333
1789541728.6301422,7.07,-1,0,2633,2882,2333
1789541728.6457193,7.09,-1,0,2631,2882,2334
1789541728.671285,7.11,-1,0,2632,2883,2335
1789541728.6875136,7.12,-1,0,2631,2882,2336
1789541728.7082734,7.13,-1,0,2633,2882,2333
1789541728.7289915,7.14,-1,0,2633,2882,2333
1789541728.7500322,7.16,-1,0,2631,2882,2334
1789541728.7742717,7.18,-1,0,2633,2883,2334
1789541728.7943068,7.18,-1,1,2633,2883,2334
1789541728.8128614,7.17,-1,1,2632,2882,2337
1789541728.835094,7.15,-3,3,2632,2882,2335
1789541728.8558562,7.10,-6,7,2632,2882,2338
1789541728.8750696,7.00,-10,13,2632,2882,2338
1789541728.8972688,6.91,-16,21,2632,2883,2338
1789541728.9177675,6.86,-23,30,2632,2883,2338
1789541728.937593,6.73,-31,40,2632,2882,2337
1789541728.9588618,6.66,-40,51,2632,2885,2339
1789541728.9796412,6.63,-50,62,2632,2882,2338
1789541728.999879,6.52,-60,73,2632,2882,2337
1789541729.0206354,6.67,-71,85,2632,2883,2338
1789541729.0407603,6.56,-83,96,2632,2882,2337
1789541729.0620575,6.57,-95,108,2631,2883,2338
1789541729.0823958,6.60,-108,120,2634,2882,2338
1789541729.1026204,6.62,-120,131,2632,2882,2338
1789541729.118671,6.76,-133,143,2632,2882,2337
1789541729.1437037,6.79,-146,155,2632,2883,2338
1789541729.1595573,6.79,-159,166,2632,2883,2337
1789541729.1802201,6.83,-172,178,2632,2882,2336
1789541729.205451,6.97,-184,189,2632,2882,2338
1789541729.2222059,7.09,-197,201,2631,2882,2337
1789541729.2428956,7.11,-209,212,2631,2882,2334
1789541729.2635624,7.19,-221,224,2626,2882,2335
1789541729.284572,7.11,-232,235,2632,2881,2328
1789541729.307466,7.00,-244,247,2632,2882,2333
1789541729.326344,6.94,-255,259,2632,2884,2336
1789541729.3490245,6.86,-266,271,2631,2882,2333
1789541729.3696501,7.00,-278,283,2633,2887,2334
1789541729.388761,6.90,-289,295,2632,2882,2334
1789541729.410813,6.89,-300,307,2633,2882,2332
1789541729.4305675,6.76,-312,319,2632,2883,2334
1789541729.4514117,6.82,-324,331,2632,2883,2333
1789541729.472457,6.86,-337,343,2632,2882,2334
1789541729.4928908,6.89,-349,355,2633,2883,2334
1789541729.5137603,6.96,-362,367,2632,2883,2331
1789541729.5337064,6.99,-375,380,2632,2882,2331
1789541729.554977,7.11,-388,392,2636,2882,2334
1789541729.575322,7.10,-400,404,2633,2882,2330
1789541729.5956461,7.15,-413,417,2631,2880,2330
1789541729.6168659,7.01,-426,429,2632,2882,2331
1789541729.6367264,6.93,-439,442,2632,2884,2331
1789541729.652533,6.96,-451,454,2632,2881,2330
1789541729.678138,6.98,-463,467,2632,2883,2330
1789541729.6942399,7.01,-476,479,2632,2884,2324
1789541729.7189667,6.98,-488,492,2632,2881,2329
1789541729.7358665,7.05,-499,504,2632,2884,2329
1789541729.7600737,6.91,-511,517,2632,2882,2332
1789541729.7791967,6.84,-522,529,2633,2882,2322
1789541729.8011444,6.71,-533,541,2633,2882,2327
1789541729.8193765,6.66,-544,553,2632,2883,2328
1789541729.8416727,6.73,-554,564,2633,2882,2327
1789541729.8608887,6.73,-565,575,2631,2883,2326
1789541729.8832626,6.81,-576,586,2634,2883,2328
1789541729.9025524,6.78,-587,596,2633,2883,2326
1789541729.922938,6.82,-597,607,2632,2881,2326
1789541729.944696,6.85,-608,617,2632,2885,2326
1789541729.9513347,6.86,-618,626,2631,2882,2327
1789541729.9862788,6.91,-629,636,2631,2882,2326
1789541729.9929478,7.05,-640,646,2632,2882,2329
1789541730.0276904,7.07,-651,656,2632,2882,2324
1789541730.0337763,7.06,-661,665,2629,2881,2325
1789541730.0683422,7.10,-672,675,2631,2883,2324
1789541730.0887244,7.11,-683,685,2629,2882,2325
1789541730.1096036,7.17,-693,695,2632,2882,2323
1789541730.1250482,7.10,-703,706,2632,2882,2323
1789541730.1502702,6.98,-714,717,2633,2882,2322
1789541730.1663883,6.99,-724,728,2633,2884,2322
1789541730.187576,6.80,-734,739,2632,2882,2322
1789541730.211976,6.86,-744,751,2633,2882,2320
1789541730.2316968,6.75,-755,762,2632,2882,2320
1789541730.2530491,6.71,-765,774,2632,2882,2321
1789541730.2706485,6.69,-776,786,2632,2882,2322
1789541730.2941241,6.65,-787,798,2632,2883,2325
1789541730.3121345,6.65,-797,810,2633,2882,2321
1789541730.3328888,6.65,-809,822,2632,2883,2325
1789541730.3531218,6.59,-820,833,2632,2877,2320
1789541730.3739114,6.61,-831,845,2632,2882,2318
1789541730.3953097,6.57,-843,857,2632,2883,2321
1789541730.4173841,6.62,-855,869,2632,2882,2322
1789541730.4372349,6.54,-867,881,2632,2879,2320
1789541730.4575,6.57,-880,893,2632,2882,2320
1789541730.4788873,6.63,-892,905,2631,2880,2319
1789541730.4995842,6.63,-904,918,2632,2881,2318
1789541730.5204508,6.58,-917,930,2632,2881,2316
1789541730.5400746,6.59,-929,942,2632,2882,2318
1789541730.561263,6.53,-941,955,2632,2882,2315
1789541730.5819373,6.53,-954,967,2632,2885,2318
1789541730.59684,6.52,-966,979,2633,2882,2316
1789541730.6232004,6.51,-978,991,2632,2883,2316
1789541730.638519,6.57,-989,1003,2633,2882,2314
1789541730.663925,6.62,-1001,1015,2627,2882,2314
1789541730.6801927,6.45,-1012,1026,2632,2883,2314
1789541730.705031,6.48,-1023,1038,2633,2880,2315
1789541730.7218502,6.40,-1034,1050,2633,2881,2313
1789541730.741761,6.39,-1045,1061,2632,2880,2313
1789541730.7634966,6.41,-1056,1073,2631,2881,2315
1789541730.7870266,6.45,-1067,1084,2632,2881,2314
1789541730.8051198,6.42,-1077,1095,2632,2880,2314
1789541730.828137,6.39,-1088,1106,2632,2874,2314
1789541730.8468065,6.47,-1098,1116,2632,2881,2314
1789541730.867607,6.41,-1109,1127,2632,2881,2314
1789541730.889261,6.33,-1120,1138,2632,2881,2313
1789541730.9092321,6.38,-1131,1148,2632,2881,2314
1789541730.9305024,6.31,-1142,1159,2632,2881,2312
1789541730.951928,6.33,-1153,1170,2632,2880,2315
1789541730.9719603,6.25,-1164,1181,2632,2880,2311
1789541730.9926443,6.24,-1175,1192,2632,2880,2312
1789541731.0125787,6.27,-1186,1203,2632,2881,2312
1789541731.0334008,6.27,-1198,1214,2632,2881,2306
1789541731.0547287,6.30,-1209,1225,2634,2883,2311
1789541731.0748398,6.22,-1220,1236,2632,2882,2311
1789541731.0952148,6.13,-1230,1247,2632,2882,2311
1789541731.1106536,6.17,-1241,1259,2631,2883,2310
1789541731.1363962,6.08,-1251,1270,2630,2881,2310
1789541731.1521933,6.11,-1262,1282,2632,2881,2303
1789541731.1774669,6.00,-1272,1293,2632,2882,2310
1789541731.193918,5.97,-1283,1305,2632,2880,2310
1789541731.2185948,6.05,-1293,1316,2632,2881,2310
1789541731.2356148,5.96,-1304,1327,2633,2883,2308
1789541731.256415,5.94,-1314,1337,2632,2880,2309
1789541731.2771375,5.95,-1325,1348,2637,2880,2308
1789541731.3007617,5.91,-1335,1358,2632,2882,2307
1789541731.319233,5.88,-1345,1369,2632,2882,2308
1789541731.3397195,5.80,-1356,1379,2632,2880,2306
1789541731.3627765,5.79,-1366,1390,2632,2880,2307
1789541731.3836436,5.70,-1376,1400,2636,2881,2307
1789541731.4037786,5.58,-1386,1411,2633,2881,2307
1789541731.4242013,5.67,-1397,1422,2632,2880,2307
1789541731.4446564,5.61,-1407,1433,2632,2881,2308
1789541731.4644678,5.60,-1417,1444,2632,2880,2306
1789541731.485734,5.55,-1428,1455,2632,2881,2306
1789541731.5065296,5.50,-1439,1466,2632,2883,2310
1789541731.5264468,5.49,-1449,1476,2635,2881,2306
1789541731.5471501,5.40,-1460,1487,2632,2880,2305
1789541731.5679357,5.35,-1470,1498,2632,2882,2305
1789541731.588718,5.32,-1481,1509,2632,2880,2305
1789541731.6095066,5.39,-1491,1520,2632,2881,2306
1789541731.62443,5.52,-1502,1531,2633,2884,2306
1789541731.6498377,5.41,-1512,1542,2631,2880,2306
1789541731.6660676,5.32,-1523,1554,2632,2880,2308
1789541731.6902945,5.18,-1534,1566,2632,2881,2307
1789541731.7115786,5.15,-1545,1578,2633,2881,2306
1789541731.7285602,5.17,-1556,1590,2632,2879,2304
1789541731.7526667,5.13,-1567,1602,2632,2880,2307
1789541731.7703454,5.12,-1579,1614,2633,2880,2306
1789541731.7936604,5.08,-1591,1626,2632,2881,2305
1789541731.8144622,5.17,-1603,1639,2633,2874,2303
1789541731.834747,5.22,-1616,1651,2632,2880,2306
1789541731.855243,5.25,-1629,1664,2626,2880,2305
1789541731.8755999,5.17,-1641,1677,2632,2879,2304
1789541731.8950849,5.18,-1655,1690,2633,2880,2305
1789541731.9160962,5.30,-1668,1703,2632,2881,2304
1789541731.937309,5.35,-1682,1716,2632,2881,2304
1789541731.9577384,5.45,-1697,1730,2632,2881,2304
1789541731.9789655,5.44,-1711,1743,2632,2880,2304
1789541731.9993627,5.56,-1726,1757,2632,2880,2303
1789541732.019157,5.59,-1740,1770,2632,2881,2303
1789541732.0401664,5.76,-1755,1784,2633,2880,2305
1789541732.0614166,5.65,-1769,1798,2632,2881,2302
1789541732.0815067,5.76,-1783,1812,2631,2880,2304
1789541732.1016662,5.76,-1798,1826,2632,2881,2301
1789541732.1227639,5.84,-1812,1840,2633,2880,2302
1789541732.1428955,5.82,-1826,1854,2632,2882,2303
1789541732.159119,5.76,-1840,1868,2632,2880,2302
1789541732.1837091,5.69,-1854,1883,2632,2880,2301
1789541732.204507,5.74,-1868,1897,2631,2881,2301
1789541732.2214947,5.80,-1882,1911,2633,2881,2301
1789541732.2443137,5.80,-1896,1925,2631,2879,2300
1789541732.2662196,5.67,-1910,1940,2632,2880,2302
1789541732.283897,5.60,-1924,1954,2633,2881,2298
1789541732.304821,5.60,-1937,1968,2632,2880,2299
1789541732.3277652,5.60,-1951,1981,2632,2881,2298
1789541732.3479583,5.54,-1965,1995,2632,2881,2298
1789541732.368778,5.64,-1978,2008,2633,2880,2298
1789541732.388101,5.51,-1991,2021,2632,2880,2298
1789541732.4090219,5.52,-2003,2034,2633,2883,2297
1789541732.430454,5.48,-2016,2047,2631,2880,2296
1789541732.4506283,5.47,-2028,2060,2632,2880,2293
1789541732.471483,5.46,-2040,2073,2632,2881,2299
1789541732.492308,5.42,-2052,2085,2632,2883,2296
1789541732.51316,5.39,-2064,2098,2632,2881,2296
1789541732.5338805,5.38,-2076,2110,2632,2880,2296
1789541732.5541859,5.48,-2088,2122,2632,2880,2296
1789541732.5745306,5.50,-2100,2133,2633,2882,2295
1789541732.5947914,5.62,-2112,2144,2632,2881,2297
1789541732.610136,5.67,-2123,2156,2632,2880,2296
1789541732.6358788,5.68,-2135,2167,2632,2881,2295
1789541732.6519854,5.70,-2146,2178,2632,2881,2294
1789541732.6769915,5.73,-2157,2188,2632,2881,2293
1789541732.69367,5.94,-2168,2199,2632,2880,2295
1789541732.7144315,5.97,-2180,2209,2632,2881,2294
1789541732.7351415,6.05,-2191,2219,2632,2880,2292
1789541732.7590244,6.03,-2202,2229,2632,2881,2294
1789541732.7771173,6.02,-2214,2240,2632,2881,2298
1789541732.800121,6.06,-2225,2250,2633,2879,2291
1789541732.8185077,6.06,-2237,2261,2632,2880,2290
1789541732.8411062,6.04,-2248,2272,2635,2881,2293
1789541732.860299,6.13,-2260,2283,2633,2880,2290
1789541732.881124,6.15,-2272,2294,2632,2882,2292
1789541732.902265,6.11,-2283,2305,2633,2881,2291
1789541732.923009,6.19,-2295,2316,2636,2880,2291
1789541732.9440653,6.18,-2306,2328,2632,2880,2290
1789541732.9644814,6.29,-2318,2339,2632,2881,2287
1789541732.9852364,6.17,-2330,2350,2632,2881,2292
1789541733.0060408,6.19,-2341,2361,2635,2881,2291
1789541733.0260515,6.22,-2353,2373,2632,2880,2291
1789541733.0410106,6.15,-2364,2385,2632,2881,2286
1789541733.0615845,6.14,-2375,2396,2632,2880,2286
1789541733.0883338,6.01,-2387,2408,2632,2881,2289
1789541733.1088843,6.02,-2398,2420,2633,2880,2289
1789541733.124247,6.02,-2410,2432,2632,2882,2288
1789541733.1497712,6.07,-2421,2443,2633,2881,2287
1789541733.1657915,6.09,-2433,2455,2632,2880,2286
1789541733.186659,6.14,-2444,2466,2632,2881,2287
1789541733.2088532,6.19,-2456,2478,2633,2880,2289
1789541733.228274,6.08,-2468,2489,2632,2880,2287
1789541733.252195,6.06,-2480,2501,2631,2880,2287
1789541733.269883,6.03,-2492,2512,2632,2881,2287
1789541733.293416,6.07,-2503,2523,2631,2880,2286
1789541733.311476,6.13,-2515,2535,2632,2880,2285
1789541733.3323393,6.08,-2528,2546,2632,2881,2287
1789541733.3532212,6.12,-2540,2558,2632,2881,2283
1789541733.3740873,6.06,-2552,2569,2630,2881,2286
1789541733.393993,6.12,-2564,2581,2632,2880,2285
1789541733.4159265,6.14,-2577,2593,2631,2883,2284
1789541733.4367766,6.16,-2589,2605,2631,2881,2282
1789541733.4575644,6.21,-2602,2618,2632,2880,2286
1789541733.4782414,6.29,-2614,2630,2633,2880,2284
1789541733.4989038,6.36,-2627,2642,2632,2881,2284
1789541733.5190864,6.35,-2640,2654,2632,2884,2284
1789541733.540403,6.43,-2652,2666,2632,2882,2283
1789541733.5547252,6.41,-2665,2678,2634,2880,2284
1789541733.5812614,6.42,-2678,2691,2632,2880,2283
1789541733.5963337,6.38,-2690,2703,2632,2880,2282
1789541733.622001,6.40,-2702,2715,2632,2881,2282
1789541733.637846,6.42,-2714,2727,2632,2880,2282
1789541733.663523,6.40,-2726,2739,2635,2881,2278
1789541733.6802683,6.36,-2738,2752,2632,2880,2279
1789541733.700368,6.26,-2749,2764,2632,2880,2280
1789541733.7254102,6.18,-2760,2776,2632,2881,2280
1789541733.7452276,6.11,-2771,2788,2632,2880,2279
1789541733.762851,6.05,-2783,2799,2632,2881,2279
1789541733.7834427,6.08,-2794,2811,2632,2881,2279
1789541733.8068826,5.97,-2805,2822,2632,2879,2278
1789541733.8255324,5.95,-2816,2833,2632,2880,2276
1789541733.8479354,5.93,-2827,2844,2632,2881,2277
1789541733.8533096,5.91,-2837,2854,2632,2881,2275
1789541733.88955,5.96,-2847,2864,2633,2881,2277
1789541733.9095356,5.94,-2857,2874,2632,2881,2276
1789541733.9300146,5.93,-2866,2884,2632,2881,2275
1789541733.950383,5.93,-2875,2893,2632,2880,2276
1789541733.9711053,5.88,-2883,2901,2634,2881,2272
1789541733.991967,5.88,-2891,2909,2632,2881,2274
1789541734.0119777,5.87,-2898,2917,2632,2880,2272
1789541734.032922,5.84,-2904,2924,2632,2881,2272
1789541734.0536828,5.77,-2910,2930,2633,2880,2269
1789541734.0738494,5.74,-2915,2935,2632,2880,2265
1789541734.093777,5.78,-2919,2939,2632,2880,2265
1789541734.1098073,5.78,-2920,2943,2632,2880,2263
1789541734.1310291,5.81,-2920,2945,2632,2881,2263
1789541734.1560736,5.82,-2919,2944,2633,2881,2260
1789541734.1657948,5.83,-2919,2944,2632,2881,2259
1789541734.192437,5.84,-2919,2944,2633,2883,2261
1789541734.2140882,5.84,-2919,2944,2633,2881,2260
1789541734.2382302,5.84,-2919,2944,2633,2881,2262
1789541734.256018,5.84,-2919,2944,2632,2880,2261
1789541734.2792385,5.84,-2919,2944,2633,2881,2261
1789541734.2975283,5.83,-2919,2944,2634,2881,2261
1789541734.3203206,5.83,-2919,2944,2632,2881,2261
1789541734.3394995,5.82,-2919,2944,2632,2880,2261
1789541734.359971,5.82,-2919,2944,2633,2879,2259
1789541734.3807063,5.84,-2919,2944,2632,2880,2260
1789541734.4016268,5.88,-2919,2944,2632,2880,2262
1789541734.4234996,5.95,-2919,2944,2633,2881,2260
1789541734.443729,6.03,-2919,2944,2644,2879,2263
1789541734.4641378,6.00,-2919,2944,2645,2882,2264
1789541734.4848418,5.99,-2919,2944,2644,2882,2261
1789541734.5048969,5.96,-2919,2944,2644,2884,2258
1789541734.5257413,5.94,-2919,2944,2644,2883,2258
1789541734.5471404,5.93,-2919,2944,2646,2880,2257
1789541734.567225,5.93,-2919,2944,2644,2882,2260
1789541734.5880501,5.89,-2919,2944,2645,2882,2259
1789541734.6030054,6.05,-2919,2944,2644,2887,2259
1789541734.6284726,6.43,-2919,2944,2643,2882,2264
1789541734.6445863,6.86,-2919,2944,2632,2882,2273
1789541734.6694062,7.34,-2919,2944,2631,2882,2278
1789541734.6862495,7.69,-2919,2944,2632,2883,2284
1789541734.7107055,8.07,-2919,2944,2632,2882,2288
1789541734.7279758,8.31,-2919,2944,2632,2882,2287
1789541734.7516356,8.42,-2919,2944,2632,2886,2284
1789541734.7697377,8.39,-2919,2944,2632,2881,2279
1789541734.7904322,8.36,-2919,2944,2632,2882,2274
1789541734.8134122,8.24,-2919,2944,2632,2882,2270
1789541734.8322735,8.03,-2919,2944,2633,2882,2257
1789541734.8544993,7.79,-2919,2944,2621,2883,2252
1789541734.8752997,7.59,-2919,2944,2632,2883,2247
1789541734.894507,7.53,-2919,2944,2631,2882,2247
1789541734.915352,7.61,-2919,2944,2632,2882,2246
1789541734.9362135,7.61,-2919,2944,2632,2882,2247
1789541734.9571247,7.61,-2919,2944,2632,2883,2246
1789541734.9779282,7.61,-2919,2944,2635,2882,2249
1789541734.997877,7.61,-2919,2944,2632,2881,2249
1789541735.0192077,7.61,-2919,2944,2632,2882,2248
1789541735.039556,7.61,-2919,2944,2632,2883,2249
1789541735.0603263,7.61,-2919,2944,2632,2882,2249
1789541735.0808191,7.61,-2919,2944,2632,2882,2247
1789541735.1004822,7.61,-2919,2944,2632,2882,2248
1789541735.116964,7.61,-2919,2944,2632,2880,2249
1789541735.1420746,7.61,-2919,2944,2631,2883,2248
1789541735.1584172,7.61,-2919,2944,2631,2883,2248
1789541735.1832323,7.61,-2919,2944,2632,2884,2249
1789541735.2001271,7.61,-2919,2944,2632,2882,2248
1789541735.2247534,7.61,-2919,2944,2632,2882,2247
1789541735.2417436,7.61,-2919,2944,2632,2883,2250
1789541735.2623942,7.61,-2919,2944,2632,2881,2249
1789541735.2858782,7.61,-2919,2944,2632,2877,2248
1789541735.3038182,7.61,-2919,2944,2631,2883,2249
1789541735.3247657,7.61,-2919,2944,2635,2883,2249
1789541735.3469076,7.61,-2919,2944,2632,2882,2248
1789541735.368026,7.61,-2919,2944,2631,2882,2248
1789541735.387529,7.61,-2919,2944,2632,2883,2249
1789541735.4085472,7.61,-2919,2944,2632,2882,2247
1789541735.429115,7.61,-2919,2944,2632,2882,2249
1789541735.4500384,7.61,-2919,2944,2633,2882,2242
1789541735.4706316,7.62,-2919,2944,2632,2882,2247
1789541735.4916637,7.62,-2919,2944,2632,2881,2248
1789541735.512029,7.62,-2919,2944,2632,2880,2249
1789541735.5324976,7.62,-2919,2944,2633,2883,2248
1789541735.5528674,7.62,-2919,2944,2632,2883,2248
1789541735.5739398,7.62,-2919,2944,2632,2882,2249
1789541735.5944421,7.62,-2919,2944,2631,2882,2251
1789541735.6097617,7.62,-2919,2944,2633,2883,2250
1789541735.6351368,7.62,-2919,2944,2633,2883,2248
1789541735.6514485,7.62,-2919,2944,2633,2883,2248
1789541735.6757038,7.62,-2919,2944,2632,2883,2243
1789541735.6930258,7.62,-2919,2944,2632,2881,2249
1789541735.7172136,7.62,-2919,2944,2631,2882,2248
1789541735.734776,7.62,-2919,2944,2632,2882,2248
1789541735.758339,7.62,-2919,2944,2632,2882,2247
1789541735.7764018,7.63,-2919,2944,2633,2884,2248
1789541735.7969725,7.62,-2919,2944,2634,2883,2247
1789541735.8174381,7.63,-2919,2944,2632,2882,2248
1789541735.84039,7.62,-2919,2944,2632,2883,2250
1789541735.8608687,7.62,-2919,2944,2632,2882,2249
1789541735.8805199,7.62,-2919,2944,2632,2887,2248
1789541735.9009364,7.62,-2919,2944,2633,2883,2248
1789541735.9221768,7.62,-2919,2944,2632,2882,2247
1789541735.9434967,7.62,-2919,2944,2632,2882,2248
1789541735.9638638,7.62,-2919,2944,2632,2883,2249
1789541735.9847484,7.63,-2919,2944,2632,2883,2248
1789541736.004617,7.63,-2919,2944,2632,2881,2249
1789541736.025597,7.63,-2919,2944,2632,2882,2248
1789541736.046177,7.63,-2919,2944,2631,2878,2250
1789541736.0664394,7.63,-2919,2944,2632,2883,2256
1789541736.0818968,7.62,-2919,2944,2632,2882,2264
1789541736.1074893,7.63,-2919,2944,2632,2882,2273
1789541736.1245484,7.63,-2919,2944,2632,2882,2280
1789541736.144134,7.63,-2919,2944,2632,2883,2282
1789541736.1691995,7.63,-2919,2944,2632,2882,2284
1789541736.1897259,7.63,-2919,2944,2632,2883,2287
1789541736.2110136,7.63,-2919,2944,2632,2882,2285
1789541736.228103,7.63,-2919,2944,2632,2884,2284
1789541736.2510123,7.63,-2919,2944,2634,2882,2284
1789541736.2698803,7.62,-2919,2944,2632,2881,2287
1789541736.2899232,7.62,-2919,2944,2632,2880,2294
1789541736.3130326,7.62,-2919,2944,2633,2882,2303
1789541736.3317509,7.62,-2919,2944,2632,2882,2311
1789541736.3525581,7.62,-2919,2944,2631,2882,2320
1789541736.3735075,7.63,-2919,2944,2632,2882,2325
1789541736.39427,7.63,-2919,2944,2632,2882,2329
1789541736.4146824,7.63,-2919,2944,2631,2883,2332
1789541736.4359741,7.63,-2919,2944,2632,2882,2335
1789541736.4568365,7.63,-2919,2944,2632,2883,2339
1789541736.4776597,7.63,-2919,2944,2632,2883,2342
1789541736.4983692,7.63,-2919,2944,2632,2882,2345
1789541736.5135224,7.63,-2919,2944,2633,2883,2345
1789541736.5391717,7.63,-2919,2944,2632,2881,2343
1789541736.5598905,7.63,-2919,2944,2632,2882,2343
1789541736.5748918,7.63,-2919,2944,2632,2883,2341
1789541736.600496,7.63,-2919,2944,2632,2883,2337
1789541736.616508,7.62,-2919,2944,2632,2883,2335
1789541736.6373434,7.62,-2919,2944,2632,2882,2331
1789541736.6579702,7.62,-2919,2944,2633,2883,2329
1789541736.678833,7.63,-2919,2944,2632,2880,2327
1789541736.7033257,7.63,-2919,2944,2632,2882,2325
1789541736.7208254,7.63,-2919,2944,2632,2883,2316
1789541736.7438776,7.63,-2919,2944,2632,2882,2322
1789541736.7622244,7.63,-2919,2944,2633,2880,2320
1789541736.7854092,7.63,-2919,2944,2635,2883,2319
1789541736.8039727,7.62,-2919,2944,2631,2883,2315
1789541736.8251443,7.62,-2919,2944,2632,2882,2312
1789541736.847415,7.62,-2919,2944,2631,2882,2311
1789541736.8664823,7.62,-2919,2944,2632,2880,2314
1789541736.8871915,7.62,-2919,2944,2632,2882,2310
1789541736.9079943,7.62,-2919,2944,2632,2882,2308
1789541736.9283426,7.62,-2919,2944,2632,2882,2309
1789541736.9497626,7.62,-2919,2944,2631,2884,2308
1789541736.9697294,7.62,-2919,2944,2632,2882,2308
1789541736.9905665,7.62,-2919,2944,2632,2883,2308
1789541737.0117822,7.63,-2919,2944,2632,2883,2308
1789541737.032181,7.62,-2919,2944,2631,2883,2308
1789541737.052545,7.62,-2919,2944,2633,2882,2307
1789541737.0677655,7.62,-2919,2944,2633,2883,2308
1789541737.0935447,7.62,-2919,2944,2632,2882,2307
1789541737.1094458,7.62,-2919,2944,2632,2882,2307
1789541737.1346922,7.62,-2919,2944,2632,2883,2308
1789541737.1513002,7.62,-2919,2944,2632,2882,2309
1789541737.1718478,7.62,-2919,2944,2633,2882,2308
1789541737.191864,7.61,-2919,2944,2632,2882,2307
1789541737.2136252,7.61,-2919,2944,2632,2882,2307
1789541737.2371314,7.61,-2919,2944,2632,2883,2308
1789541737.2553718,7.61,-2919,2944,2632,2883,2309
1789541737.2784061,7.61,-2919,2944,2632,2882,2308
1789541737.2969377,7.62,-2919,2944,2631,2880,2307
1789541737.3177462,7.62,-2919,2944,2632,2882,2307
1789541737.3401003,7.62,-2919,2944,2632,2883,2309
1789541737.3526597,7.62,-2919,2944,2635,2883,2308
1789541737.3807266,7.62,-2919,2944,2632,2883,2308
1789541737.3873892,7.62,-2919,2944,2632,2882,2308
1789541737.4223757,7.62,-2919,2944,2631,2883,2308
1789541737.4290404,7.62,-2919,2944,2632,2882,2308
1789541737.4629157,7.62,-2919,2944,2631,2882,2307
1789541737.4705606,7.62,-2919,2944,2632,2884,2307
1789541737.5040772,7.62,-2919,2944,2632,2882,2307
1789541737.5222006,7.62,-2919,2944,2632,2882,2308
1789541737.54582,7.62,-2919,2944,2632,2883,2308
1789541737.5666893,7.62,-2919,2944,2631,2881,2307
1789541737.5816145,7.62,-2919,2944,2632,2882,2307
1789541737.6023343,7.62,-2919,2944,2632,2883,2307
1789541737.623268,7.62,-2919,2944,2632,2881,2309
1789541737.6487293,7.62,-2919,2944,2632,2882,2306
1789541737.6647825,7.62,-2919,2944,2631,2883,2307
1789541737.6894398,7.62,-2919,2944,2633,2882,2306
1789541737.7070148,7.63,-2919,2944,2632,2883,2306
1789541737.731032,7.63,-2919,2944,2631,2886,2308
1789541737.7513683,7.63,-2919,2944,2632,2883,2308
1789541737.7690723,7.63,-2919,2944,2631,2882,2308
1789541737.789329,7.63,-2919,2944,2631,2883,2307
1789541737.8124948,7.63,-2919,2944,2632,2881,2306
1789541737.831648,7.62,-2919,2944,2631,2882,2307
