timestamp,whisker
1789350978.7369187,2412
1789350978.7549214,2414
1789350978.7740316,2410
1789350978.79626,2412
1789350978.8173888,2414
1789350978.8369708,2413
1789350978.8572607,2410
1789350978.8775773,2409
1789350978.8977768,2412
1789350978.9150646,2414
1789350978.937155,2411
1789350978.9559226,2413
1789350978.9776568,2410
1789350978.9972684,2414
1789350979.0173485,2414
1789350979.0379136,2412
1789350979.0579135,2412
1789350979.0777216,2413
1789350979.0922616,2412
1789350979.1171582,2412
1789350979.1380718,2411
1789350979.1572433,2415
1789350979.176151,2407
1789350979.1976056,2411
1789350979.2174573,2409
1789350979.2374036,2412
1789350979.2577674,2405
1789350979.2737265,2411
1789350979.2975206,2412
1789350979.317809,2413
1789350979.337574,2412
1789350979.3571248,2415
1789350979.378096,2407
1789350979.397982,2412
1789350979.4183033,2428
1789350979.4342668,2411
1789350979.4571247,2413
1789350979.474833,2421
1789350979.495268,2414
1789350979.5165977,2411
1789350979.5381238,2412
1789350979.5578675,2411
1789350979.5776393,2403
1789350979.5983646,2416
1789350979.6138072,2413
1789350979.6376286,2414
1789350979.655193,2413
1789350979.677317,2411
1789350979.697051,2411
1789350979.7175908,2411
1789350979.7381513,2412
1789350979.7581358,2414
1789350979.7779899,2414
1789350979.7981086,2412
1789350979.8180096,2406
1789350979.837364,2412
1789350979.8593423,2413
1789350979.8786058,2412
1789350979.8988044,2413
1789350979.9188216,2405
1789350979.9386992,2412
1789350979.9555643,2409
1789350979.976472,2414
1789350979.9958026,2412
1789350980.0164156,2410
1789350980.0373452,2410
1789350980.058624,2410
1789350980.0787027,2410
1789350980.098306,2414
1789350980.1186569,2413
1789350980.134485,2425
1789350980.1577682,2411
1789350980.1765862,2409
1789350980.19682,2415
1789350980.2183886,2412
1789350980.2383342,2391
1789350980.2591763,2422
1789350980.278834,2412
1789350980.294131,2414
1789350980.3148618,2408
1789350980.3357954,2412
1789350980.356735,2410
1789350980.3777869,2412
1789350980.3985445,2414
1789350980.4187944,2413
1789350980.4386187,2412
1789350980.4594202,2411
1789350980.4746344,2413
1789350980.49548,2395
1789350980.5162506,2409
1789350980.5374062,2411
1789350980.5583444,2412
1789350980.5794525,2414
1789350980.5992467,2419
1789350980.6190798,2413
1789350980.634458,2413
1789350980.6589308,2416
1789350980.6763616,2411
1789350980.698718,2414
1789350980.7250478,2411
1789350980.7395816,2411
1789350980.7591972,2412
1789350980.7796707,2412
1789350980.7995417,2414
1789350980.8148944,2414
1789350980.8387454,2412
1789350980.8561654,2411
1789350980.8781085,2412
1789350980.8997886,2413
1789350980.9118807,2411
1789350980.939859,2411
1789350980.9465652,2409
1789350980.9798617,2408
1789350980.9875321,2410
1789350981.01894,2410
1789350981.028956,2420
1789350981.0598757,2417
1789350981.0711217,2414
1789350981.0992568,2406
1789350981.1052868,2413
1789350981.1398692,2416
1789350981.157433,2410
1789350981.179612,2411
1789350981.1961994,2415
1789350981.2201173,2423
1789350981.2392595,2413
1789350981.2590137,2413
1789350981.2795398,2412
1789350981.3000267,2409
1789350981.3175316,2413
1789350981.3393812,2424
1789350981.3562,2407
1789350981.3799932,2410
1789350981.397703,2419
1789350981.419613,2411
1789350981.431612,2413
1789350981.459327,2414
1789350981.4669595,2413
1789350981.500382,2416
1789350981.5084546,2415
1789350981.535954,2414
1789350981.5570836,2424
1789350981.5785158,2413
1789350981.5990257,2411
1789350981.6198008,2411
1789350981.6397042,2411
1789350981.660551,2415
1789350981.6788921,2413
1789350981.6963112,2412
1789350981.71735,2414
1789350981.7383947,2414
1789350981.759059,2413
1789350981.7795503,2413
1789350981.8004181,2417
1789350981.8202035,2413
1789350981.8405347,2412
1789350981.8593104,2414
1789350981.8800743,2414
1789350981.9007196,2413
1789350981.91833,2414
1789350981.938755,2415
1789350981.9599276,2411
1789350981.9798598,2407
1789350982.0006955,2412
1789350982.0154943,2412
1789350982.0358922,2432
1789350982.0570745,2413
1789350982.0797317,2413
1789350982.0991676,2414
1789350982.120215,2413
1789350982.140738,2414
1789350982.1606622,2412
1789350982.1809883,2409
1789350982.1962066,2414
1789350982.22115,2416
1789350982.238166,2412
1789350982.261183,2417
1789350982.279528,2413
1789350982.3003974,2412
1789350982.3207839,2412
1789350982.3411667,2410
1789350982.3611906,2412
1789350982.377002,2412
1789350982.4013355,2427
1789350982.4183807,2411
1789350982.4413884,2411
1789350982.460039,2412
1789350982.4808142,2412
1789350982.5012815,2413
1789350982.5159001,2413
1789350982.5413666,2410
1789350982.5575075,2411
1789350982.5814512,2412
1789350982.5992138,2421
1789350982.6214607,2412
1789350982.640966,2418
1789350982.660519,2426
1789350982.6812034,2428
1789350982.7014306,2410
1789350982.717098,2413
1789350982.7411032,2415
1789350982.7587738,2412
1789350982.7815657,2410
1789350982.8000941,2403
1789350982.820632,2413
1789350982.8416798,2410
1789350982.8616366,2411
1789350982.8777854,2413
1789350982.8978474,2414
1789350982.921594,2413
1789350982.9314845,2412
1789350982.9611251,2413
1789350982.9816258,2415
1789350983.0015662,2412
1789350983.021445,2412
1789350983.0418656,2414
1789350983.057134,2415
1789350983.0818048,2414
1789350983.0989645,2411
1789350983.1195092,2407
1789350983.140056,2420
1789350983.1611245,2414
1789350983.1810112,2413
1789350983.2019024,2419
1789350983.2219026,2414
1789350983.2402158,2411
1789350983.262187,2413
1789350983.279427,2411
1789350983.3022428,2411
1789350983.3209636,2414
1789350983.3418305,2413
1789350983.3622146,2417
1789350983.3824747,2414
1789350983.4023628,2407
1789350983.4223423,2416
1789350983.4421968,2411
1789350983.4598699,2411
1789350983.4821777,2410
1789350983.5016072,2412
1789350983.5223048,2414
1789350983.5423026,2398
1789350983.5623827,2413
1789350983.5802724,2410
1789350983.6015294,2413
1789350983.6213472,2415
1789350983.640161,2413
1789350983.6601498,2412
1789350983.6821496,2411
1789350983.7018762,2410
1789350983.722305,2414
1789350983.7378926,2413
1789350983.7627099,2413
1789350983.7807412,2417
1789350983.8016522,2414
1789350983.8211322,2410
1789350983.841689,2414
1789350983.862456,2414
1789350983.8825266,2413
1789350983.9021468,2405
1789350983.9180295,2417
1789350983.9425862,2417
1789350983.9597428,2409
1789350983.9828815,2416
1789350984.0014987,2412
1789350984.0222456,2413
1789350984.0420024,2413
1789350984.0630205,2410
1789350984.0829294,2412
1789350984.0986886,2410
1789350984.1230402,2435
1789350984.1402707,2407
1789350984.162902,2413
1789350984.182245,2409
1789350984.2027605,2411
1789350984.2227187,2413
1789350984.2433984,2413
1789350984.2584352,2413
1789350984.2831414,2411
1789350984.3025234,2412
1789350984.3223355,2408
1789350984.3427136,2412
1789350984.3625236,2415
1789350984.3832788,2413
1789350984.4032762,2413
1789350984.4232676,2412
1789350984.4391348,2409
1789350984.46341,2397
1789350984.4804475,2410
1789350984.5011432,2409
1789350984.522098,2413
1789350984.5429566,2413
1789350984.5630796,2412
1789350984.5836585,2409
1789350984.6001282,2412
1789350984.6193516,2409
1789350984.6435473,2411
1789350984.661302,2425
1789350984.6818159,2411
1789350984.7022123,2410
1789350984.7235613,2412
1789350984.7430766,2411
1789350984.7615643,2414
1789350984.7835033,2412
1789350984.803723,2414
1789350984.8207686,2417
1789350984.8437545,2404
1789350984.862392,2412
1789350984.8831515,2411
1789350984.9029431,2413
1789350984.924003,2418
1789350984.9437823,2412
1789350984.9598002,2413
1789350984.980174,2414
1789350985.0028136,2416
1789350985.0231628,2411
1789350985.0433455,2413
1789350985.0636048,2414
1789350985.0838313,2414
1789350985.1012108,2414
1789350985.12407,2420
1789350985.1400428,2415
1789350985.1636708,2414
1789350985.1819715,2415
1789350985.2036624,2408
1789350985.2234917,2411
1789350985.2440062,2407
1789350985.2639306,2413
1789350985.2836852,2409
1789350985.3038702,2411
1789350985.3206937,2410
1789350985.3435316,2412
1789350985.3620875,2413
1789350985.384188,2412
1789350985.4029322,2413
1789350985.4235244,2399
1789350985.4442742,2411
1789350985.4594474,2411
1789350985.4829414,2412
1789350985.5012033,2414
1789350985.521526,2412
1789350985.5435731,2408
1789350985.564417,2411
1789350985.5835207,2413
1789350985.604027,2417
1789350985.6244764,2409
1789350985.639946,2415
1789350985.6645827,2411
1789350985.681671,2404
1789350985.704055,2413
1789350985.7232845,2412
1789350985.7437422,2412
1789350985.7641373,2411
1789350985.7846918,2411
1789350985.8046296,2413
1789350985.8208358,2413
1789350985.8447742,2404
1789350985.8623605,2412
1789350985.8847835,2418
1789350985.903826,2410
1789350985.9246643,2410
1789350985.9443715,2417
1789350985.959327,2412
1789350985.9848254,2409
1789350986.0050776,2413
1789350986.0243084,2413
1789350986.0428004,2413
1789350986.0636642,2409
1789350986.0848858,2413
1789350986.1044555,2418
1789350986.1251485,2427
1789350986.1449788,2412
1789350986.1610043,2414
1789350986.1842954,2409
1789350986.2026224,2411
1789350986.2249732,2408
1789350986.2439601,2409
1789350986.2647948,2409
1789350986.2845652,2414
1789350986.2998533,2412
1789350986.325186,2409
1789350986.3413312,2410
1789350986.3652349,2406
1789350986.3831353,2411
1789350986.4051993,2412
1789350986.4247942,2411
1789350986.444543,2411
1789350986.4650867,2411
1789350986.4804084,2410
1789350986.505356,2413
1789350986.5217505,2412
1789350986.5451803,2415
1789350986.5634084,2410
1789350986.584249,2414
1789350986.6046255,2425
1789350986.6250746,2411
1789350986.645388,2412
1789350986.6605847,2411
1789350986.6853864,2412
1789350986.7024097,2414
1789350986.7255902,2413
1789350986.7440174,2404
1789350986.7647395,2413
1789350986.785557,2413
1789350986.8055575,2412
1789350986.825664,2414
1789350986.8412228,2412
1789350986.8657756,2417
1789350986.8856995,2406
1789350986.903602,2411
1789350986.9248822,2412
1789350986.9456885,2414
1789350986.9652808,2413
1789350986.986026,2397
1789350987.0056581,2419
1789350987.0259266,2410
1789350987.0423207,2414
1789350987.0660083,2412
1789350987.0842369,2412
1789350987.1049638,2409
1789350987.1254382,2414
1789350987.1458135,2413
1789350987.1660154,2412
1789350987.1857471,2402
1789350987.204379,2411
1789350987.223002,2410
1789350987.2461894,2412
1789350987.2647476,2412
1789350987.2854662,2410
1789350987.3058906,2414
1789350987.3261006,2416
1789350987.3410013,2415
1789350987.366206,2412
1789350987.38296,2412
1789350987.4062796,2401
1789350987.4257526,2414
1789350987.445134,2411
1789350987.4663227,2413
1789350987.486021,2412
1789350987.5062537,2412
1789350987.521856,2414
1789350987.5459242,2413
1789350987.56637,2409
1789350987.5864522,2411
1789350987.6048238,2408
1789350987.6261163,2412
1789350987.6455379,2413
1789350987.666404,2412
1789350987.6861422,2414
1789350987.7038064,2413
1789350987.7266197,2413
1789350987.7437263,2414
1789350987.7657459,2422
1789350987.7854137,2411
1789350987.806116,2410
1789350987.8266323,2416
1789350987.8426762,2408
1789350987.8614354,2410
1789350987.886676,2411
1789350987.8965077,2412
1789350987.9235275,2412
1789350987.9444458,2413
1789350987.9657104,2413
1789350987.9868817,2413
