timestamp,whisker
1789352431.7854161,2248
1789352431.7859492,2248
1789352431.7919703,2250
1789352431.8117714,2250
1789352431.8322716,2252
1789352431.8516133,2249
1789352431.8718362,2252
1789352431.8918777,2238
1789352431.9118936,2246
1789352431.931739,2250
1789352431.9520745,2245
1789352431.9719841,2256
1789352431.9921463,2248
1789352432.0122445,2247
1789352432.0323384,2249
1789352432.0524879,2252
1789352432.0726392,2251
1789352432.0921538,2249
1789352432.1123836,2248
1789352432.1323063,2252
1789352432.1525857,2245
1789352432.1723804,2253
1789352432.1925707,2248
1789352432.212456,2247
1789352432.232233,2248
1789352432.252577,2247
1789352432.2728503,2249
1789352432.2921624,2247
1789352432.3125656,2245
1789352432.3324807,2249
1789352432.352281,2251
1789352432.3722968,2248
1789352432.3926394,2250
1789352432.4123976,2248
1789352432.4333797,2248
1789352432.4526088,2248
1789352432.4728103,2248
1789352432.4924755,2249
1789352432.5126848,2248
1789352432.5327704,2248
1789352432.552615,2250
1789352432.5726407,2249
1789352432.5929646,2248
1789352432.612721,2235
1789352432.632809,2249
1789352432.6530647,2246
1789352432.672884,2249
1789352432.6929936,2248
1789352432.7126591,2248
1789352432.7328544,2250
1789352432.7529657,2245
1789352432.773237,2249
1789352432.7930863,2251
1789352432.8127928,2248
1789352432.833265,2246
1789352432.8532016,2248
1789352432.873279,2252
1789352432.893127,2250
1789352432.9131525,2252
1789352432.9322217,2247
1789352432.9532166,2249
1789352432.9729724,2242
1789352432.9923341,2247
1789352433.0132911,2247
1789352433.033603,2257
1789352433.0521739,2246
1789352433.072793,2262
1789352433.093161,2247
1789352433.1134424,2248
1789352433.1334949,2249
1789352433.1533134,2247
1789352433.173177,2259
1789352433.1934834,2251
1789352433.2135954,2249
1789352433.2337086,2246
1789352433.2528782,2248
1789352433.2736447,2246
1789352433.2935014,2244
1789352433.3137083,2248
1789352433.3335497,2249
1789352433.3532019,2244
1789352433.3734958,2250
1789352433.393476,2245
1789352433.413519,2248
1789352433.433902,2245
1789352433.4537423,2249
1789352433.4737008,2251
1789352433.4940357,2249
1789352433.5136893,2246
1789352433.5329983,2239
1789352433.5539784,2247
1789352433.574376,2248
1789352433.5939739,2242
1789352433.6136003,2248
1789352433.633668,2248
1789352433.6537187,2249
1789352433.6739292,2246
1789352433.6938043,2248
1789352433.713803,2245
1789352433.733815,2247
1789352433.753844,2247
1789352433.773819,2252
1789352433.793924,2247
1789352433.8141365,2246
1789352433.8341627,2245
1789352433.853781,2241
1789352433.8737493,2244
1789352433.8938022,2246
1789352433.9140964,2245
1789352433.9341745,2249
1789352433.9541152,2246
1789352433.9744377,2251
1789352433.9943748,2247
1789352434.0144894,2249
1789352434.0338998,2242
1789352434.054275,2248
1789352434.0747504,2247
1789352434.0937243,2249
1789352434.1142223,2246
1789352434.1343346,2245
1789352434.1541214,2249
1789352434.1741202,2250
1789352434.1944213,2240
1789352434.2142882,2240
1789352434.2341597,2251
1789352434.254483,2249
1789352434.274458,2249
1789352434.2946053,2251
1789352434.3143559,2245
1789352434.3344886,2245
1789352434.3547027,2248
1789352434.374587,2249
1789352434.3948193,2248
1789352434.4147606,2249
1789352434.4348445,2248
1789352434.4545252,2260
1789352434.4747653,2250
1789352434.4946473,2244
1789352434.514789,2242
1789352434.5347493,2247
1789352434.5545514,2253
1789352434.574165,2248
1789352434.5948021,2248
1789352434.6150596,2245
1789352434.6351645,2255
1789352434.654808,2238
1789352434.6747723,2248
1789352434.6944447,2248
1789352434.7152383,2249
1789352434.7350273,2245
1789352434.7549517,2251
1789352434.7749734,2250
1789352434.794406,2247
1789352434.815061,2248
1789352434.834845,2248
1789352434.8552396,2245
1789352434.8753312,2246
1789352434.8952065,2247
1789352434.9123423,2248
1789352434.934975,2255
1789352434.9549005,2236
1789352434.9750667,2248
1789352434.9944532,2250
1789352435.015259,2250
1789352435.03504,2246
1789352435.0554447,2251
1789352435.0754967,2246
1789352435.0952504,2233
1789352435.1149545,2249
1789352435.135412,2249
1789352435.1553326,2247
1789352435.1754842,2247
1789352435.1951003,2254
1789352435.2152076,2246
1789352435.235501,2249
1789352435.25486,2249
1789352435.2754374,2245
1789352435.295852,2248
1789352435.3155391,2250
1789352435.3357987,2254
1789352435.3554938,2248
1789352435.3754492,2246
1789352435.395391,2245
1789352435.4155712,2246
1789352435.4355676,2248
1789352435.4555602,2252
1789352435.4756846,2246
1789352435.4953458,2248
1789352435.5157216,2251
1789352435.5358508,2247
1789352435.5554667,2247
1789352435.575924,2246
1789352435.5959685,2250
1789352435.6155944,2249
1789352435.6355343,2249
1789352435.6556156,2239
1789352435.675956,2247
1789352435.695771,2250
1789352435.7157874,2247
1789352435.7358627,2246
1789352435.7559268,2250
1789352435.7761347,2248
1789352435.7959273,2249
1789352435.8161292,2249
1789352435.835805,2244
1789352435.855913,2246
1789352435.8759785,2247
1789352435.8961277,2248
1789352435.9159942,2233
1789352435.9357924,2246
1789352435.9562404,2246
1789352435.9763315,2247
1789352435.99603,2247
1789352436.0164042,2251
1789352436.0363717,2242
1789352436.0561986,2255
1789352436.0763001,2245
1789352436.0960848,2246
1789352436.1159856,2237
1789352436.136482,2248
1789352436.1562068,2246
1789352436.1764812,2249
1789352436.1963544,2249
1789352436.2164896,2250
1789352436.23624,2236
1789352436.256352,2251
1789352436.2762427,2258
1789352436.2966866,2247
1789352436.3159814,2247
1789352436.3366408,2249
1789352436.3565767,2248
1789352436.3766897,2242
1789352436.3964987,2246
1789352436.416628,2236
1789352436.4363875,2251
1789352436.4564457,2248
1789352436.4765902,2250
1789352436.496419,2248
1789352436.5164714,2252
1789352436.5357966,2246
1789352436.5567849,2242
1789352436.5769365,2250
1789352436.596722,2238
1789352436.6168725,2248
1789352436.6361384,2250
1789352436.6569748,2241
1789352436.6769605,2253
1789352436.6971009,2246
1789352436.7163997,2247
1789352436.737225,2248
1789352436.7567713,2244
1789352436.7767987,2243
1789352436.797097,2246
1789352436.8171356,2246
1789352436.8369331,2248
1789352436.8568246,2250
1789352436.8770156,2245
1789352436.8969316,2251
1789352436.9172888,2246
1789352436.9329767,2249
1789352436.9572911,2249
1789352436.97458,2245
1789352436.9968977,2236
1789352437.0161269,2253
1789352437.0368824,2246
1789352437.0573483,2250
1789352437.0774972,2248
1789352437.0923786,2248
1789352437.1133378,2247
1789352437.1375344,2245
1789352437.1551213,2245
1789352437.1771748,2247
1789352437.196498,2248
1789352437.217478,2245
1789352437.2371914,2249
1789352437.2575846,2246
1789352437.2730944,2247
1789352437.2971733,2246
1789352437.3149765,2251
1789352437.3376596,2249
1789352437.3576136,2251
1789352437.3770397,2245
1789352437.3976676,2250
1789352437.4176776,2248
1789352437.436997,2247
1789352437.4576287,2243
1789352437.47776,2234
1789352437.4977217,2246
1789352437.517913,2246
1789352437.5378366,2245
1789352437.5575345,2252
1789352437.5774415,2246
1789352437.5979302,2244
1789352437.6179626,2245
1789352437.6379368,2249
1789352437.657793,2249
1789352437.6778152,2243
1789352437.6982188,2249
1789352437.7181814,2248
1789352437.7381709,2252
1789352437.7578127,2242
1789352437.7767646,2247
1789352437.7939577,2249
1789352437.8164861,2282
1789352437.837517,2262
1789352437.8579154,2250
1789352437.8781848,2246
1789352437.8981993,2246
1789352437.9181778,2245
1789352437.9383557,2256
1789352437.9579039,2240
1789352437.9779937,2245
1789352437.998129,2249
1789352438.0179918,2248
1789352438.0376527,2246
1789352438.058086,2245
1789352438.0780277,2247
1789352438.0984693,2250
1789352438.1185775,2248
1789352438.1384983,2245
1789352438.1579986,2247
1789352438.175467,2245
1789352438.1986108,2244
1789352438.218202,2243
1789352438.2382112,2241
1789352438.2582347,2253
1789352438.2785318,2241
1789352438.2933683,2245
1789352438.3148956,2249
1789352438.3378534,2242
1789352438.3585181,2243
1789352438.3785503,2251
1789352438.3978388,2248
1789352438.4182246,2246
1789352438.4382386,2244
1789352438.4584274,2244
1789352438.4783792,2245
1789352438.4956837,2245
1789352438.5180273,2251
1789352438.5366766,2246
1789352438.5585139,2249
1789352438.5781603,2245
1789352438.598896,2247
1789352438.6184402,2249
1789352438.6337464,2248
1789352438.6591244,2247
1789352438.675686,2246
1789352438.6989832,2250
1789352438.717205,2251
1789352438.7378542,2245
1789352438.7582593,2246
1789352438.7783122,2252
1789352438.7989519,2247
1789352438.8141918,2245
1789352438.8391957,2250
1789352438.8557658,2248
1789352438.8786101,2249
1789352438.8987386,2241
1789352438.9184504,2239
1789352438.9392674,2246
1789352438.9591382,2244
1789352438.9795122,2246
1789352438.994042,2236
1789352439.0155556,2251
1789352439.0394626,2244
1789352439.0572467,2246
1789352439.0779703,2248
1789352439.0983412,2246
1789352439.1187718,2250
1789352439.139568,2255
1789352439.1596324,2255
1789352439.1791782,2244
1789352439.1959782,2248
1789352439.2190773,2246
1789352439.2377326,2248
1789352439.2595959,2249
1789352439.2792807,2249
1789352439.2996352,2248
1789352439.314091,2249
1789352439.3392122,2248
1789352439.3596296,2246
1789352439.379422,2246
1789352439.3972251,2250
1789352439.4194467,2246
1789352439.4390457,2249
1789352439.4593842,2249
1789352439.4798481,2258
1789352439.4992673,2245
1789352439.5154843,2247
1789352439.5395806,2248
1789352439.5599797,2243
1789352439.5799394,2249
1789352439.5982184,2245
1789352439.6195056,2250
1789352439.6393363,2242
1789352439.6601462,2249
1789352439.6750507,2245
1789352439.6999674,2247
1789352439.716641,2247
1789352439.740148,2248
1789352439.7516315,2248
1789352439.780189,2265
1789352439.7999332,2247
1789352439.8198333,2250
1789352439.840082,2249
1789352439.855463,2229
1789352439.8802912,2244
1789352439.8905115,2246
1789352439.9203324,2246
1789352439.9252143,2243
1789352439.9593303,2247
1789352439.967271,2258
1789352439.9997993,2250
1789352440.0079536,2245
1789352440.0403376,2247
1789352440.0501983,2248
1789352440.0802963,2248
1789352440.0917993,2246
1789352440.1199405,2249
1789352440.126521,2245
1789352440.1603904,2243
1789352440.1675594,2248
1789352440.2006016,2246
1789352440.2091532,2249
1789352440.2370884,2246
1789352440.2578328,2247
1789352440.2791603,2234
1789352440.2995608,2249
1789352440.3198714,2244
1789352440.3406649,2249
1789352440.359641,2245
1789352440.3764496,2248
1789352440.4003763,2239
1789352440.4179363,2245
1789352440.4382622,2248
1789352440.4608386,2259
1789352440.480382,2245
1789352440.500434,2246
1789352440.5206518,2247
1789352440.540182,2250
1789352440.5600119,2245
1789352440.5810425,2247
1789352440.600676,2241
1789352440.6194038,2246
1789352440.640183,2247
1789352440.6611845,2249
1789352440.6809766,2249
1789352440.700976,2245
1789352440.7166846,2248
1789352440.7410297,2266
1789352440.7584548,2243
1789352440.7808785,2246
1789352440.799904,2247
1789352440.820171,2238
1789352440.8407195,2250
1789352440.8613517,2248
1789352440.876388,2248
1789352440.8968594,2256
1789352440.9212089,2244
1789352440.9318986,2245
1789352440.9609702,2253
1789352440.9665885,2247
1789352441.0014133,2244
1789352441.0075328,2248
1789352441.0412507,2248
