timestamp,whisker
1786774509.9970808,495
1786774510.028996,494
1786774510.0497403,495
1786774510.0687568,495
1786774510.0892289,495
1786774510.1063988,495
1786774510.1295323,495
1786774510.149204,496
1786774510.1697786,496
1786774510.1891148,496
1786774510.2094283,496
1786774510.2233646,494
1786774510.2445538,495
1786774510.2693691,495
1786774510.2894843,496
1786774510.3095787,494
1786774510.3295434,496
1786774510.349729,495
1786774510.368917,496
1786774510.3895447,495
1786774510.4068036,495
1786774510.4254963,495
1786774510.4464688,496
1786774510.4669914,496
1786774510.4897249,495
1786774510.508811,495
1786774510.529647,495
1786774510.5496192,494
1786774510.5654378,495
1786774510.5892174,493
1786774510.6097445,495
1786774510.6269655,495
1786774510.6492257,496
1786774510.6684499,496
1786774510.6895845,495
1786774510.7092896,495
1786774510.7302904,495
1786774510.7373292,496
1786774510.7700093,495
1786774510.7896664,496
1786774510.8102272,493
1786774510.8284385,496
1786774510.850249,495
1786774510.8701348,496
1786774510.8898647,495
1786774510.9104757,495
1786774510.9304547,495
1786774510.9464405,495
1786774510.96719,495
1786774510.9899821,495
1786774511.0088625,496
1786774511.0296469,496
1786774511.050488,493
1786774511.0705326,495
1786774511.0901868,497
1786774511.1063848,495
1786774511.1271226,495
1786774511.1481175,494
1786774511.1687312,494
1786774511.1901174,494
1786774511.210418,496
1786774511.2300777,495
1786774511.25091,495
1786774511.2656977,495
1786774511.2903323,495
1786774511.3074806,496
1786774511.328299,494
1786774511.3491561,496
1786774511.370008,493
1786774511.3908153,496
1786774511.4107118,496
1786774511.426028,497
1786774511.4462292,495
1786774511.467198,496
1786774511.4906824,495
1786774511.5088952,495
1786774511.5296516,495
1786774511.550469,496
1786774511.5703537,493
1786774511.59067,495
1786774511.6059654,495
1786774511.6268134,496
1786774511.6475751,496
1786774511.6685407,495
1786774511.6910062,496
1786774511.7102137,496
1786774511.731,495
1786774511.7509124,495
1786774511.7668462,495
1786774511.78639,496
1786774511.8112326,496
1786774511.8282104,495
1786774511.8512595,496
1786774511.8712254,494
1786774511.8905926,495
1786774511.910346,495
1786774511.9280612,496
1786774511.9506576,496
1786774511.968561,495
1786774511.9914033,494
1786774512.0086994,496
1786774512.0292103,495
1786774512.0514433,496
1786774512.0693543,497
1786774512.0908682,496
1786774512.0978024,495
1786774512.131531,496
1786774512.140124,495
1786774512.1703215,495
1786774512.1889005,496
1786774512.2113757,494
1786774512.2308004,495
1786774512.2515917,495
1786774512.2708678,496
1786774512.2915664,496
1786774512.3072627,495
1786774512.3279276,497
1786774512.348231,495
1786774512.37154,496
1786774512.3905146,496
1786774512.411802,495
1786774512.43107,495
1786774512.4508183,495
1786774512.4668303,495
1786774512.4917965,495
1786774512.5034993,495
1786774512.531879,495
1786774512.5518627,496
1786774512.571229,496
1786774512.5919626,496
1786774512.6117628,496
1786774512.6265812,497
1786774512.6519222,495
1786774512.6682432,494
1786774512.6889272,495
1786774512.7117462,493
1786774512.7319984,496
1786774512.7514184,494
1786774512.7717817,494
1786774512.7859626,495
1786774512.8120673,494
1786774512.8280246,495
1786774512.8521733,494
1786774512.869645,494
1786774512.891825,495
1786774512.912321,493
1786774512.9321513,495
1786774512.951838,494
1786774512.966673,493
1786774512.992295,495
1786774513.0084198,496
1786774513.0324526,495
1786774513.0500805,496
1786774513.072375,495
1786774513.0917783,495
1786774513.1115108,495
1786774513.1316912,495
1786774513.1519284,495
1786774513.1717765,494
1786774513.188995,495
1786774513.2124426,494
1786774513.2307403,496
1786774513.2513347,494
1786774513.272283,494
1786774513.2922063,496
1786774513.312248,495
1786774513.3325422,495
1786774513.3510044,495
1786774513.3694687,494
1786774513.3925998,495
1786774513.412656,495
1786774513.432727,494
1786774513.4518752,495
1786774513.4727318,493
1786774513.4869342,495
1786774513.5128312,494
1786774513.529176,496
1786774513.5498888,495
1786774513.5727932,496
1786774513.5928104,496
1786774513.6125407,495
1786774513.6326926,494
1786774513.6465995,496
1786774513.6724622,493
1786774513.688855,495
1786774513.7129781,495
1786774513.7306256,494
1786774513.751453,495
1786774513.7715685,495
1786774513.7930477,496
1786774513.8120914,495
1786774513.8322237,496
1786774513.8485794,495
1786774513.8725963,495
1786774513.8926039,495
1786774513.9122963,495
1786774513.9319725,495
1786774513.9525924,495
1786774513.9726365,494
1786774513.9927707,496
1786774514.0132525,495
1786774514.0325003,495
1786774514.0533595,495
1786774514.0730457,495
1786774514.0931065,495
1786774514.1132388,496
1786774514.1333096,495
1786774514.1531181,495
1786774514.1731896,495
1786774514.19322,494
1786774514.2134187,495
1786774514.2306528,496
