timestamp,headingDeg,encoderCount
1786866267.3340852,-0.13,0
1786866267.3546236,-0.13,0
1786866267.3741262,-0.13,0
1786866267.394968,-0.13,0
1786866267.416208,-0.13,0
1786866267.4331264,-0.13,0
1786866267.4573715,-0.13,0
1786866267.4720283,-0.14,0
1786866267.4938688,-0.14,0
1786866267.5143645,-0.14,0
1786866267.535104,-0.14,0
1786866267.5596192,-0.14,0
1786866267.5769374,-0.14,0
1786866267.5988054,-0.14,0
1786866267.618329,-0.14,0
1786866267.6391952,-0.14,0
1786866267.659466,-0.15,0
1786866267.6823766,-0.15,0
1786866267.7019057,-0.15,0
1786866267.722567,-0.15,0
1786866267.7364109,-0.15,0
1786866267.7637746,-0.15,0
1786866267.7837546,-0.15,0
1786866267.8041153,-0.15,0
1786866267.8259928,-0.15,0
1786866267.8463738,-0.15,0
1786866267.8639967,-0.15,0
1786866267.882531,-0.15,0
1786866267.9031231,-0.15,0
1786866267.9230115,-0.15,0
1786866267.9461834,-0.15,0
1786866267.9658077,-0.16,0
1786866267.9889264,-0.16,0
1786866268.00746,-0.16,0
1786866268.0281932,-0.16,0
1786866268.0490165,-0.16,0
1786866268.0698292,-0.16,0
1786866268.0915654,-0.16,0
1786866268.1116865,-0.16,0
1786866268.132992,-0.16,0
1786866268.1529202,-0.16,0
1786866268.1738153,-0.16,0
1786866268.194022,-0.15,0
1786866268.2106419,-0.15,0
1786866268.2350535,-0.15,0
1786866268.2548468,-0.15,0
1786866268.2709496,-0.15,0
1786866268.2946765,-0.15,0
1786866268.3127236,-0.15,0
1786866268.3366742,-0.16,0
1786866268.3582015,-0.16,0
1786866268.3780332,-0.16,0
1786866268.3994076,-0.16,0
1786866268.4162707,-0.16,0
1786866268.4376147,-0.16,0
1786866268.4605312,-0.17,0
1786866268.4793277,-0.17,0
1786866268.4996376,-0.17,0
1786866268.5209928,-0.17,0
1786866268.5427594,-0.17,0
1786866268.5626414,-0.17,0
1786866268.5834558,-0.17,0
1786866268.603755,-0.17,0
1786866268.6238415,-0.16,0
1786866268.644662,-0.17,0
1786866268.6653244,-0.17,0
1786866268.6862197,-0.16,0
1786866268.701492,-0.16,0
1786866268.7250059,-0.17,0
1786866268.747347,-0.16,0
1786866268.7668664,-0.16,0
1786866268.7847283,-0.16,0
1786866268.8087602,-0.16,0
1786866268.829369,-0.16,0
1786866268.8493886,-0.16,0
1786866268.868106,-0.17,0
1786866268.8905787,-0.17,0
1786866268.9112837,-0.17,0
1786866268.930652,-0.17,0
1786866268.9511204,-0.17,0
1786866268.972489,-0.17,0
1786866268.9933279,-0.17,0
1786866269.0127745,-0.17,0
1786866269.034311,-0.17,0
1786866269.054425,-0.17,0
1786866269.0747852,-0.17,0
1786866269.0961342,-0.17,0
1786866269.111779,-0.18,0
1786866269.1321445,-0.18,0
1786866269.153206,-0.18,0
1786866269.1748528,-0.18,0
1786866269.1954222,-0.17,0
1786866269.2144375,-0.17,0
1786866269.2360947,-0.17,0
1786866269.2590344,-0.17,0
1786866269.2799623,-0.17,0
1786866269.29875,-0.17,0
1786866269.3194916,-0.18,0
1786866269.339926,-0.17,0
1786866269.3610826,-0.18,0
1786866269.3823452,-0.18,0
1786866269.403095,-0.18,0
1786866269.422941,-0.18,0
1786866269.4431267,-0.18,0
1786866269.464431,-0.18,0
1786866269.4847465,-0.18,0
1786866269.5055897,-0.18,0
1786866269.5260022,-0.18,0
1786866269.5426676,-0.18,0
1786866269.5616302,-0.17,0
1786866269.5869234,-0.18,0
1786866269.6048822,-0.17,0
1786866269.6270971,-0.17,0
1786866269.6454804,-0.17,0
1786866269.6668582,-0.17,0
1786866269.68936,-0.17,0
1786866269.7080827,-0.17,0
1786866269.7291253,-0.17,0
1786866269.750029,-0.17,0
1786866269.763786,-0.18,0
1786866269.7915246,-0.18,0
1786866269.8111105,-0.18,0
1786866269.8330896,-0.18,0
1786866269.8527408,-0.18,0
1786866269.8736029,-0.18,0
1786866269.8944724,-0.18,0
1786866269.9127734,-0.18,0
1786866269.9314675,-0.18,0
1786866269.951712,-0.18,0
1786866269.9716432,-0.18,0
1786866269.9927516,-0.18,0
1786866270.0158765,-0.18,0
1786866270.0379777,-0.18,0
1786866270.0582788,-0.18,0
1786866270.0763192,-0.18,0
1786866270.0993643,-0.18,0
1786866270.11971,-0.18,0
1786866270.138865,-0.17,0
1786866270.1595438,-0.18,0
1786866270.1806366,-0.18,0
1786866270.2010899,-0.18,0
1786866270.2221704,-0.18,0
1786866270.2422593,-0.17,0
1786866270.2628312,-0.17,0
1786866270.2819986,-0.17,0
1786866270.3041425,-0.17,0
1786866270.3221154,-0.17,0
1786866270.3404632,-0.17,0
1786866270.3639596,-0.17,0
1786866270.3823133,-0.18,0
1786866270.4050043,-0.18,0
1786866270.4233623,-0.17,0
1786866270.4470766,-0.17,0
1786866270.464988,-0.18,0
1786866270.4850118,-0.17,0
1786866270.5066857,-0.17,0
1786866270.5296311,-0.17,0
1786866270.5482008,-0.17,0
1786866270.5679388,-0.17,0
1786866270.5903325,-0.17,0
1786866270.6103983,-0.17,0
1786866270.6316476,-0.17,0
1786866270.6518607,-0.17,0
1786866270.6729217,-0.17,0
1786866270.6928308,-0.16,0
1786866270.7102718,-0.16,0
1786866270.7289205,-0.16,0
1786866270.749759,-0.16,0
1786866270.773478,-0.16,0
1786866270.793325,-0.16,0
1786866270.8160284,-0.16,0
1786866270.8351936,-0.16,0
1786866270.8538113,-0.16,0
1786866270.8767633,-0.17,0
1786866270.8982263,-0.16,0
1786866270.915783,-0.16,0
1786866270.9371634,-0.16,0
1786866270.9594183,-0.17,0
1786866270.979193,-0.17,0
1786866271.0004334,-0.17,0
1786866271.0204513,-0.17,0
1786866271.0409367,-0.17,0
1786866271.0622623,-0.17,0
1786866271.0816112,-0.17,0
1786866271.1024716,-0.17,0
1786866271.1233654,-0.17,0
1786866271.144152,-0.17,0
1786866271.1593585,-0.17,0
1786866271.1848757,-0.17,0
1786866271.1999412,-0.17,0
1786866271.2244196,-0.17,0
1786866271.2451022,-0.17,0
1786866271.2637992,-0.17,0
1786866271.284064,-0.17,0
1786866271.3053532,-0.17,0
1786866271.3262434,-0.17,0
1786866271.34865,-0.17,0
1786866271.3675742,-0.17,0
1786866271.389312,-0.17,0
1786866271.4095948,-0.17,0
1786866271.4295611,-0.17,0
1786866271.4509556,-0.17,0
1786866271.471529,-0.17,0
1786866271.491346,-0.17,0
1786866271.5121813,-0.17,0
1786866271.529514,-0.17,0
1786866271.553032,-0.17,0
1786866271.5710132,-0.17,0
1786866271.5913904,-0.17,0
1786866271.6124976,-0.17,0
1786866271.6353748,-0.17,0
1786866271.6557784,-0.16,0
1786866271.6656482,-0.17,0
1786866271.6949003,-0.17,0
1786866271.714236,-0.17,0
1786866271.7380166,-0.17,0
1786866271.7553349,-0.17,0
1786866271.7779074,-0.17,0
1786866271.7993982,-0.17,0
1786866271.8177814,-0.16,0
1786866271.8402536,-0.16,0
1786866271.860869,-0.16,0
1786866271.8812027,-0.16,0
1786866271.9011407,-0.16,0
1786866271.922428,-0.16,0
1786866271.9428096,-0.16,0
1786866271.9635189,-0.16,0
1786866271.9788435,-0.16,0
1786866271.999638,-0.16,0
1786866272.0205,-0.16,0
1786866272.040804,-0.16,0
1786866272.0656347,-0.16,0
1786866272.085792,-0.16,0
1786866272.103807,-0.16,0
1786866272.1268315,-0.16,0
1786866272.147649,-0.17,0
1786866272.1649947,-0.17,0
1786866272.187087,-0.17,0
1786866272.2090368,-0.17,0
1786866272.2289073,-0.17,0
1786866272.2494988,-0.17,0
1786866272.2693322,-0.17,0
1786866272.2909987,-0.17,0
1786866272.310685,-0.16,0
1786866272.33116,-0.17,0
1786866272.3523853,-0.17,0
1786866272.3731236,-0.17,0
1786866272.3878295,-0.17,0
1786866272.4134717,-0.17,0
1786866272.4300997,-0.17,0
1786866272.4506578,-0.17,0
1786866272.4676225,-0.17,0
1786866272.4922006,-0.17,0
1786866272.5144367,-0.17,0
1786866272.5330677,-0.17,0
1786866272.554861,-0.17,0
1786866272.5752838,-0.17,0
1786866272.5975962,-0.17,0
1786866272.6171749,-0.17,0
1786866272.638677,-0.17,0
1786866272.6592803,-0.17,0
1786866272.6799295,-0.17,0
1786866272.7001388,-0.17,0
1786866272.7209642,-0.17,0
1786866272.7411005,-0.17,0
1786866272.7616782,-0.18,0
1786866272.7784948,-0.18,0
1786866272.800202,-0.17,0
1786866272.8211756,-0.17,0
1786866272.839501,-0.17,0
1786866272.856491,-0.17,0
1786866272.880881,-0.17,0
1786866272.901516,-0.17,0
1786866272.924458,-0.17,0
1786866272.943867,-0.17,0
1786866272.9649696,-0.17,0
1786866272.985575,-0.17,0
1786866273.006079,-0.17,0
1786866273.0267653,-0.17,0
1786866273.0479152,-0.17,0
1786866273.0689378,-0.18,0
1786866273.0885956,-0.18,0
1786866273.1092587,-0.18,0
1786866273.1305625,-0.18,0
1786866273.1476798,-0.18,0
1786866273.171687,-0.17,0
1786866273.1925533,-0.17,0
1786866273.2110903,-0.17,0
1786866273.2310414,-0.17,0
1786866273.2494226,-0.18,0
1786866273.2703137,-0.17,0
1786866273.2945528,-0.17,0
1786866273.3121607,-0.17,0
1786866273.3356066,-0.17,0
1786866273.3537574,-0.17,0
1786866273.374321,-0.17,0
1786866273.3967848,-0.17,0
1786866273.4162688,-0.17,0
1786866273.4368908,-0.17,0
1786866273.458268,-0.17,0
1786866273.478945,-0.17,0
1786866273.4994159,-0.17,0
1786866273.5197642,-0.17,0
1786866273.5404575,-0.17,0
1786866273.560003,-0.17,0
1786866273.5812883,-0.17,0
1786866273.601936,-0.17,0
1786866273.6215017,-0.17,0
1786866273.6383674,-0.17,0
1786866273.6592546,-0.17,0
1786866273.6828032,-0.18,0
1786866273.7005243,-0.18,0
1786866273.7211936,-0.18,0
1786866273.7422056,-0.18,0
1786866273.765727,-0.18,0
1786866273.7838564,-0.19,0
1786866273.8040688,-0.18,0
1786866273.8254733,-0.18,0
1786866273.8474183,-0.18,0
1786866273.8671873,-0.18,0
1786866273.8880434,-0.18,0
1786866273.9079082,-0.18,0
1786866273.9295824,-0.18,0
1786866273.9461014,-0.18,0
1786866273.9704106,-0.18,0
1786866273.9871938,-0.18,0
1786866274.0116682,-0.18,0
1786866274.027103,-0.18,0
1786866274.0476737,-0.18,0
1786866274.0706146,-0.18,0
1786866274.0893269,-0.18,0
1786866274.1134117,-0.18,0
1786866274.1308146,-0.18,0
1786866274.1539207,-0.17,0
1786866274.1726427,-0.17,0
1786866274.1958253,-0.17,0
1786866274.2144444,-0.17,0
1786866274.235321,-0.17,0
1786866274.2570486,-0.17,0
1786866274.2767518,-0.17,0
1786866274.2970195,-0.17,0
1786866274.318484,-0.17,0
1786866274.3389895,-0.18,0
1786866274.3580084,-0.18,0
1786866274.3796794,-0.18,0
1786866274.3969092,-0.18,0
1786866274.418475,-0.17,0
1786866274.436678,-0.17,0
1786866274.4601636,-0.17,0
1786866274.4801629,-0.17,0
1786866274.4988773,-0.17,0
1786866274.519198,-0.17,0
1786866274.5405452,-0.17,0
1786866274.5605402,-0.17,0
1786866274.5822608,-0.17,0
1786866274.6051915,-0.18,0
1786866274.6238832,-0.18,0
1786866274.6464314,-0.18,0
1786866274.6655872,-0.18,0
1786866274.6872559,-0.18,0
1786866274.7076547,-0.18,0
1786866274.7280984,-0.18,0
1786866274.748478,-0.18,0
1786866274.7656496,-0.18,0
1786866274.7895815,-0.18,0
1786866274.810167,-0.19,0
1786866274.830261,-0.19,0
1786866274.8460598,-0.19,0
1786866274.866913,-0.19,0
1786866274.8905163,-0.19,0
1786866274.908555,-0.19,0
1786866274.9321918,-0.19,0
1786866274.9533467,-0.19,0
1786866274.9714386,-0.19,0
1786866274.9933777,-0.19,0
1786866275.013355,-0.19,0
1786866275.033428,-0.19,0
1786866275.0531995,-0.19,0
1786866275.0763195,-0.19,0
1786866275.096918,-0.19,0
1786866275.1174707,-0.20,0
1786866275.1378176,-0.20,0
1786866275.15822,-0.20,0
1786866275.175288,-0.20,0
1786866275.198947,-0.20,0
1786866275.2169034,-0.20,0
1786866275.240098,-0.20,0
1786866275.2577796,-0.20,0
1786866275.2765002,-0.20,0
1786866275.3003275,-0.20,0
1786866275.3186076,-0.20,0
1786866275.3425782,-0.19,0
1786866275.3598247,-0.19,0
1786866275.3809674,-0.20,0
1786866275.4014602,-0.19,0
1786866275.4242785,-0.20,0
1786866275.4432385,-0.20,0
1786866275.465631,-0.20,0
1786866275.4859693,-0.21,0
1786866275.5057466,-0.20,0
1786866275.5263906,-0.20,0
1786866275.547523,-0.20,0
1786866275.563025,-0.20,0
1786866275.587989,-0.20,0
1786866275.6086922,-0.20,0
1786866275.62867,-0.20,0
1786866275.6464655,-0.20,0
1786866275.6703575,-0.20,0
1786866275.6855352,-0.20,0
1786866275.7072232,-0.20,0
1786866275.730449,-0.20,0
1786866275.7496512,-0.20,0
1786866275.7725701,-0.20,0
1786866275.790558,-0.19,0
1786866275.8137608,-0.20,0
1786866275.8334012,-0.20,0
1786866275.8532858,-0.20,0
1786866275.8738406,-0.19,0
1786866275.8958552,-0.19,0
1786866275.9158428,-0.19,0
1786866275.9365876,-0.19,0
1786866275.9568222,-0.19,0
1786866275.9767263,-0.19,0
1786866275.9979677,-0.19,0
1786866276.0155952,-0.18,0
1786866276.039112,-0.18,0
1786866276.0595977,-0.19,0
1786866276.0753176,-0.18,0
1786866276.0958674,-0.18,0
1786866276.1201725,-0.18,0
1786866276.1375587,-0.18,0
1786866276.161186,-0.18,0
1786866276.1796257,-0.18,0
1786866276.2028484,-0.18,0
1786866276.2208405,-0.18,0
1786866276.243795,-0.18,0
1786866276.25448,-0.18,0
1786866276.284754,-0.18,0
1786866276.2906709,-0.18,0
1786866276.3249786,-0.18,0
1786866276.3462188,-0.18,0
1786866276.3666892,-0.18,0
1786866276.3862205,-0.18,0
1786866276.407878,-0.18,0
1786866276.4284885,-0.18,0
1786866276.446147,-0.18,0
1786866276.4641669,-0.18,0
1786866276.4869514,-0.18,0
1786866276.5064175,-0.18,0
1786866276.530657,-0.18,0
1786866276.5477452,-0.18,0
1786866276.5704916,-0.18,0
1786866276.5913482,-0.18,0
1786866276.6096373,-0.18,0
1786866276.6325376,-0.18,0
1786866276.6512983,-0.18,0
1786866276.6733916,-0.18,0
1786866276.6929996,-0.18,0
1786866276.712901,-0.18,0
1786866276.7345572,-0.18,0
1786866276.7549698,-0.18,0
1786866276.7763708,-0.18,0
1786866276.7967956,-0.18,0
1786866276.817496,-0.18,0
1786866276.8355107,-0.18,0
1786866276.8555722,-0.18,0
1786866276.8738618,-0.18,0
1786866276.8965096,-0.18,0
1786866276.9196062,-0.19,0
1786866276.936092,-0.18,0
1786866276.9568412,-0.19,0
1786866276.9806993,-0.18,0
1786866276.9987783,-0.18,0
1786866277.0217178,-0.18,0
1786866277.0427346,-0.18,0
1786866277.060459,-0.19,0
1786866277.0818272,-0.19,0
1786866277.1041162,-0.18,0
1786866277.1236246,-0.18,0
1786866277.1449163,-0.18,0
1786866277.1651373,-0.18,0
1786866277.1855907,-0.18,0
1786866277.2067645,-0.18,0
1786866277.2269115,-0.18,0
1786866277.247428,-0.19,0
1786866277.2644107,-0.19,0
1786866277.2831244,-0.19,0
1786866277.3086154,-0.19,0
1786866277.3255084,-0.19,0
1786866277.3451436,-0.19,0
1786866277.3679633,-0.19,0
1786866277.3877425,-0.19,0
1786866277.4081774,-0.19,0
1786866277.4290555,-0.19,0
1786866277.4499586,-0.19,0
1786866277.4718108,-0.19,0
1786866277.4918947,-0.19,0
1786866277.5124838,-0.19,0
1786866277.5330715,-0.19,0
1786866277.5534344,-0.19,0
1786866277.5748208,-0.19,0
1786866277.5958135,-0.20,0
1786866277.6162152,-0.20,0
1786866277.6366067,-0.19,0
1786866277.65679,-0.19,0
1786866277.6776447,-0.20,0
1786866277.6928625,-0.19,0
1786866277.7135537,-0.20,0
1786866277.7381103,-0.20,0
1786866277.7552183,-0.20,0
1786866277.7802086,-0.20,0
1786866277.7969806,-0.20,0
1786866277.820913,-0.20,0
1786866277.838592,-0.20,0
1786866277.8616028,-0.20,0
1786866277.8809884,-0.20,0
1786866277.9002852,-0.20,0
1786866277.921399,-0.21,0
1786866277.9427848,-0.21,0
1786866277.9630907,-0.20,0
1786866277.9848979,-0.21,0
1786866278.0055006,-0.20,0
1786866278.0247688,-0.20,0
1786866278.0460317,-0.20,0
1786866278.0629513,-0.20,0
1786866278.0872664,-0.20,0
1786866278.1044464,-0.20,0
1786866278.1231053,-0.20,0
1786866278.1470041,-0.20,0
1786866278.1648505,-0.20,0
1786866278.1895049,-0.20,0
1786866278.2095737,-0.20,0
1786866278.230457,-0.20,0
1786866278.2483654,-0.20,0
1786866278.268845,-0.20,0
1786866278.2918148,-0.20,0
1786866278.3124757,-0.21,0
1786866278.3302815,-0.21,0
1786866278.3523765,-0.20,0
1786866278.3740683,-0.20,0
1786866278.3938537,-0.20,0
1786866278.414894,-0.20,0
1786866278.4344542,-0.20,0
1786866278.452624,-0.20,0
1786866278.4764574,-0.20,0
1786866278.496911,-0.20,0
1786866278.5170379,-0.20,0
1786866278.5356903,-0.20,0
1786866278.5535696,-0.21,0
1786866278.5768094,-0.21,0
1786866278.5958803,-0.20,0
1786866278.6189206,-0.20,0
1786866278.639638,-0.20,0
1786866278.6599596,-0.20,0
1786866278.6787264,-0.20,0
1786866278.7001834,-0.21,0
1786866278.7190983,-0.21,0
1786866278.7412474,-0.21,0
1786866278.7629943,-0.21,0
1786866278.7828887,-0.21,0
1786866278.803077,-0.21,0
1786866278.8245602,-0.21,0
1786866278.8440819,-0.21,0
1786866278.8623803,-0.21,0
1786866278.886137,-0.21,0
1786866278.9036798,-0.21,0
1786866278.9217353,-0.21,0
1786866278.9455059,-0.21,0
1786866278.9632702,-0.21,0
1786866278.9861977,-0.21,0
1786866279.004986,-0.22,0
1786866279.0286667,-0.21,0
1786866279.0473578,-0.22,0
1786866279.0671659,-0.22,0
1786866279.0907881,-0.22,0
1786866279.1093829,-0.22,0
1786866279.1317472,-0.22,0
1786866279.1509597,-0.22,0
1786866279.17082,-0.22,0
1786866279.1926584,-0.22,0
1786866279.212995,-0.22,0
1786866279.2343726,-0.22,0
1786866279.2546911,-0.22,0
1786866279.2746835,-0.22,0
1786866279.2955334,-0.22,0
1786866279.3130155,-0.22,0
1786866279.33173,-0.22,0
1786866279.3553278,-0.22,0
1786866279.3776035,-0.21,0
1786866279.3941112,-0.22,0
1786866279.4148843,-0.21,0
1786866279.438713,-0.21,0
1786866279.4569669,-0.21,0
1786866279.479558,-0.21,0
1786866279.4986396,-0.21,0
1786866279.5209107,-0.21,0
1786866279.5396202,-0.21,0
1786866279.5618303,-0.21,0
1786866279.5814197,-0.22,0
1786866279.602106,-0.21,0
1786866279.6226015,-0.21,0
1786866279.6438203,-0.21,0
1786866279.6633542,-0.21,0
1786866279.6850655,-0.22,0
1786866279.7054265,-0.21,0
1786866279.7257752,-0.21,0
1786866279.7424636,-0.22,0
1786866279.7655828,-0.22,0
1786866279.7853665,-0.22,0
1786866279.803444,-0.22,0
1786866279.8270578,-0.22,0
1786866279.8485346,-0.22,0
1786866279.8688257,-0.22,0
1786866279.8867974,-0.22,0
1786866279.9094627,-0.22,0
1786866279.93055,-0.22,0
1786866279.9494045,-0.22,0
1786866279.971511,-0.22,0
1786866279.9896767,-0.22,0
1786866280.0117836,-0.22,0
1786866280.0313551,-0.22,0
1786866280.0534518,-0.22,0
1786866280.0733771,-0.22,0
1786866280.0904171,-0.22,0
1786866280.1150875,-0.21,0
1786866280.131957,-0.21,0
1786866280.1506453,-0.22,0
1786866280.1736574,-0.22,0
1786866280.19226,-0.22,0
1786866280.2133112,-0.22,0
1786866280.2339349,-0.22,0
1786866280.2538676,-0.22,0
1786866280.2755432,-0.22,0
1786866280.2951837,-0.22,0
1786866280.317405,-0.22,0
1786866280.3403661,-0.22,0
1786866280.3589687,-0.22,0
1786866280.3809354,-0.22,0
1786866280.4016154,-0.22,0
1786866280.4214437,-0.22,0
1786866280.4412956,-0.22,0
1786866280.463432,-0.22,0
1786866280.4835064,-0.22,0
1786866280.500632,-0.22,0
1786866280.5241768,-0.22,0
1786866280.5451212,-0.22,0
1786866280.5608094,-0.22,0
1786866280.581242,-0.22,0
1786866280.6018462,-0.22,0
1786866280.6222332,-0.22,0
1786866280.6436527,-0.22,0
1786866280.6672344,-0.22,0
1786866280.6853132,-0.22,0
1786866280.7083082,-0.22,0
1786866280.7268956,-0.21,0
1786866280.7498157,-0.21,0
1786866280.7687538,-0.21,0
1786866280.7881153,-0.22,0
1786866280.811253,-0.21,0
1786866280.8311574,-0.22,0
1786866280.8510327,-0.22,0
1786866280.8726633,-0.22,0
1786866280.8926952,-0.22,0
1786866280.9103987,-0.22,0
1786866280.9339392,-0.22,0
1786866280.9517853,-0.22,0
1786866280.969884,-0.22,0
1786866280.9902365,-0.22,0
1786866281.011595,-0.22,0
1786866281.0366926,-0.22,0
1786866281.0536728,-0.22,0
1786866281.0734782,-0.22,0
1786866281.0964115,-0.22,0
1786866281.1159563,-0.22,0
1786866281.1364179,-0.22,0
1786866281.1561344,-0.21,0
1786866281.178689,-0.21,0
1786866281.198583,-0.21,0
1786866281.2201338,-0.22,0
1786866281.2408912,-0.21,0
1786866281.2614377,-0.21,0
1786866281.281952,-0.21,0
1786866281.3019235,-0.21,0
1786866281.3227684,-0.21,0
1786866281.342715,-0.21,0
1786866281.3644226,-0.21,0
1786866281.3844774,-0.21,0
1786866281.402501,-0.21,0
1786866281.421121,-0.21,0
1786866281.4421961,-0.20,0
1786866281.46481,-0.21,0
1786866281.4858208,-0.21,0
1786866281.5043383,-0.21,0
1786866281.5275986,-0.21,0
1786866281.5461454,-0.22,0
1786866281.5666978,-0.21,0
1786866281.5879135,-0.22,0
1786866281.6102633,-0.21,0
1786866281.6305242,-0.21,0
1786866281.6505437,-0.22,0
1786866281.6712282,-0.21,0
1786866281.690751,-0.21,0
1786866281.7115643,-0.21,0
1786866281.7331035,-0.22,0
1786866281.7518766,-0.22,0
1786866281.7740679,-0.22,0
1786866281.7924144,-0.22,0
1786866281.813299,-0.22,0
1786866281.8304985,-0.22,0
1786866281.854217,-0.22,0
1786866281.8762443,-0.22,0
1786866281.893243,-0.22,0
1786866281.914116,-0.22,0
1786866281.9351947,-0.22,0
1786866281.9560263,-0.22,0
1786866281.9787989,-0.23,0
1786866281.9974592,-0.23,0
1786866282.0174947,-0.22,0
1786866282.0392575,-0.22,0
1786866282.0600789,-0.23,0
1786866282.0799348,-0.23,0
1786866282.1015513,-0.23,0
1786866282.1219668,-0.23,0
1786866282.1394355,-0.23,0
1786866282.1632347,-0.23,0
1786866282.1836867,-0.23,0
1786866282.2029889,-0.23,0
1786866282.2245162,-0.23,0
1786866282.2403696,-0.23,0
1786866282.261988,-0.23,0
1786866282.282709,-0.23,0
1786866282.306565,-0.23,0
1786866282.3238888,-0.23,0
1786866282.346679,-0.23,0
1786866282.364179,-0.24,0
1786866282.3840466,-0.24,0
1786866282.4063878,-0.24,0
1786866282.4284234,-0.24,0
1786866282.448981,-0.24,0
1786866282.4628248,-0.24,0
1786866282.4905086,-0.24,0
1786866282.5100439,-0.24,0
1786866282.5306177,-0.24,0
1786866282.5516138,-0.24,0
1786866282.572316,-0.24,0
1786866282.5930207,-0.25,0
1786866282.6085067,-0.25,0
1786866282.6293192,-0.25,0
1786866282.6504078,-0.25,0
1786866282.6708279,-0.26,0
1786866282.6936839,-0.26,0
1786866282.713071,-0.25,0
1786866282.7335398,-0.25,0
1786866282.7564263,-0.26,0
1786866282.7753608,-0.26,0
1786866282.7979274,-0.26,0
1786866282.8156583,-0.26,0
1786866282.837873,-0.26,0
1786866282.8581634,-0.26,0
1786866282.8787053,-0.26,0
1786866282.9001298,-0.26,0
1786866282.919641,-0.26,0
1786866282.9400606,-0.26,0
1786866282.962053,-0.26,0
1786866282.9815028,-0.26,0
1786866282.997007,-0.26,0
1786866283.020131,-0.26,0
1786866283.043691,-0.26,0
1786866283.0626647,-0.26,0
1786866283.0813074,-0.26,0
1786866283.101474,-0.26,0
1786866283.125118,-0.26,0
1786866283.142967,-0.26,0
1786866283.1665883,-0.26,0
1786866283.1849344,-0.26,0
1786866283.2076912,-0.26,0
1786866283.2264788,-0.26,0
